rapper,song,year,lyrics
Machine Gun Kelly,​love race,2021,"​love race Lyrics[Intro: Machine Gun Kelly]|Da, da, da, da||[Verse 1: Machine Gun Kelly]|I found a silver ring|And put it on my finger|I picked up my guitar|And played it for the Reaper|God was a girl, the devil wore a T-shirt|Love is a game and they, were kissing in the bleachers|[Pre-Chorus: Machine Gun Kelly]|I don't want to be without you but|I'm here, screaming by myself||[Chorus: Machine Gun Kelly]|I'm on the run|I'm on the run (I'm on the run)|I'm on the run|To get back to you (To get back)|To get back to you||[Verse 2: Machine Gun Kelly & Kellin Quinn]|I find a special ring|And put it on her finger|A voice said suddenly|""You're never gonna keep her""|Please don't look behind us, thе past is trying to catch up|Pressures from outside us, I got claustrophobia||[Pre-Chorus: Machine Gun Kelly & Kellin Quinn]|I don't want to bе without you but|I'm here, screaming by myself||[Chorus: Machine Gun Kelly & Kellin Quinn, Machine Gun Kelly]|I'm on the run|I'm on the run (I'm on the run)|I'm on the run|To get back to you (To get back)|To get back to you|You might also like[Bridge: Kellin Quinn & Machine Gun Kelly]|God was a girl|The devil wore a T-shirt|Love is a game and they, were kissing in the bleachers|God was a girl|The devil wore a T-shirt|Love is a game and they, were kissing in the bleachers||[Chorus: Machine Gun Kelly & Kellin Quinn, Machine Gun Kelly]|I'm on the run (I'm on the run, let's go)|I'm on the run (To get back to you)|I'm on the run (To get back to you)|To get back to you (To get back)|To get back to you||[Pre-Chorus: Kellin Quinn & Machine Gun Kelly]|I don't want to be without you but|I'm here, screaming by myself||[Chorus: Machine Gun Kelly & Kellin Quinn, Machine Gun Kelly]|I'm on the run (I'm on the run)|To get back to you|To get back to you|Let's go||[Outro: Machine Gun Kelly & Kellin Quinn, Machine Gun Kelly]|Yeah|To get back to you|Oh, to get back, to get back|To get back to you|No, no-no, no|No, no-no, no|No, no-no, no25Embed"
Machine Gun Kelly,​hangover cure,2020,"​hangover cure Lyrics[Verse 1]|Wake up, still drunk from last night|The first dates are always uncomfortable|Stayed up, I couldn't sleep last night|I'll admit, I'm a little dysfunctional|Are you okay with the fact I'm a little off track?|To be honest, I've been through relationships|I've never been in love, but I want this||[Chorus]|Ever since you walked away, I can't wait to taste your breath|Sunset on my black parade, and I can't wait to see what's next|When the clothes are off, and the phones are off|And the lights are on, 'cause you turn me on|[Verse 2]|Pick up, pick up your phone|I know you just gave me your number but I wanna know|What's up with us because I got a feeling|Tell me if it's mutual|Are you with anybody right now?|Or could you step out and talk to me?|I'd text you, but it's better to call|'Cause tomorrow there'll be less that I have to delete||[Chorus]|Ever since you walked away, I can't wait to taste your breath|Sunset on my black parade, and I can't wait to see what's next|When the clothes are off, and the phones are off|And the lights are on, 'cause you turn me on||[Bridge]|Cover my mouth with yours so there's nothing to say|Even the silence that I have with you is okay|Let's do it like it's the first time, like it's the first time||[Chorus]|Ever since you walked away, I can't wait to taste your breath|Sunset on my black parade, and I can't wait to see what's next|When the clothes are off, and the phones are off|And the lights are on, 'cause you turn me on|You might also like[Outro]|I, I can't wait to taste your|I, (You) And I can't wait to see your|(I) When the clothes are off, and the phones are off|And the lights are on, 'cause you turn me on|Ever since you walked away9Embed"
Machine Gun Kelly,Warning Shot,2011,"Warning Shot Lyrics[Intro: ???, Machine Gun Kelly]|Oh shit, oh shit|JC, Kells||[Chorus: Cassie & Machine Gun Kelly]|This is a warning shot|The final call|This is a warning shot|The final call|This is a (This is a)|Warning shot (Warning shot)|The final call|This is a (This is a)|Warning shot (Warning shot)|The final call|[Verse 1: Machine Gun Kelly]|Okay I came in, no clout, small bank and my big mouth|Small name but these big shots, know just what this kids 'bout|I said shit, then I meant shit, coroner (I dead shit!)|I treat hoes, just like hoes, that throw bones, go fetch it|I'm pitbull, that 'X' shit, that going in at they neck shit|That we gonna have a problem if I am not on they next shit|'Cause I wreck shit, can't tame me; I'm Eminem and I'm Jay-Z|I'm the renegade of this rap shit, me and all my boys like A Team|Fuck's wrong with y'all? This is my warning shot I better see you get ghost|Because I'll treat competition like hoes: skip conversation and come at they throats|Boy I'm from the C-L-E-V-E-L-A-N-D and I will be reppin' that until I die|And you either with me or riding against me so let me know|Put them L's up in the sky, lace up!||[Chorus: Cassie & Machine Gun Kelly]|This is a warning shot|The final call|This is a warning shot|The final call|This is a (This is a)|Warning shot (Warning shot)|The final call|This is a (This is a)|Warning shot (Warning shot)|The final call|You might also like[Verse 2: Machine Gun Kelly]|Yeah, call me the man, better yet, call me the kid (Uh)|Cause ain't nobody this young done what I did (No)|Cause ain't nobody this young gone through the shit that I went through these past couple years and lived (Woop)|Y'all suckers; hickey shit|I'm a real rockstar; Nikki Sixx|I'm Minaj and y'all just watch|God damn y'all Nikki's bitch|Can the game get any more corny? (Huh?)|Can the fame get any more boring? (Uh)|Can any other lame who think I'm dope put out garbage and make it easy for me|Is it possible for anyone to ignore me? (No)|Is it possible for anyone to record me?|So I cannot trust other people who capture closed video songs and put them out before me (Ha!)|And is it possible that I possibly delivered the illest lyrics?|Somebody call the paramedics! (Ahhhhh)|Somebody call the fucking paramedics!|Is it even possible with a lack of academics to get the credit in the city and never spend a minute in the class?|Fuck that, kiss my ass|Straight 'till it's pitch black|Roll it up and let me hit it||[Chorus: Cassie & Machine Gun Kelly]|This is a warning shot|The final call|This is a warning shot|The final call|This is a (This is a)|Warning shot (Warning shot)|The final call|This is a (This is a)|Warning shot (Warning shot)|The final call|[Chorus: Cassie & Machine Gun Kelly]|This is a warning shot|The final call|This is a warning shot|The final call|This is a (This is a)|Warning shot (Warning shot)|The final call|This is a (This is a)|Warning shot (Warning shot)|The final call8Embed"
Machine Gun Kelly,Darkside of the Moon,2013,"Darkside of the Moon Lyrics[Chorus]|The dark side of the moon looks like an only child who can't fit into place|The dark side of the moon looks like a single mother bruises on her face|The dark side of the moon looks like somebody’s sister yelling out ""rape""|The dark side of the moon is eminent because you can’t escape fate|Yeah, the dark side of the moon||[Verse 1]|Tommy was young |Tommy had everything you could want as an adolescent except for having fun|Tommy was young|Susceptible to all the repercussions of being a drunk fathers only son|Tommy was dumb|Get your ass in that room till I come back you piece of shit|But dad would never come..|Tommy was dumb|Students would laugh at him and attack him after their classes until Tommy would run|Tommy was numb|Too many years of feeling degraded now hatred is the only feeling that comes|Tommy was numb|Fuck this|Ran into his high school |Tommy's got a gun|[Chorus]|The dark side of the moon looks like an only child who can't fit into place|The dark side of the moon looks like a single mother bruises on her face|The dark side of the moon looks like somebody’s sister yelling out ""rape""|The dark side of the moon is eminent because you can’t escape fate|Yeah, the dark side of the moon|[Guitar solo]||[Verse 2]|Hailey's in love|But Hailey's in 7th grade entertaining and dating a 21 year old scrub|Hailey's in love|Bailing on class to give him some action in the back of his daddy’s old truck|Now Hailey threw up|A couple weeks after their interaction, guess her man didn’t use no glove|Hailey knew but|Couldn’t bear it to watch the parents she loved and cherished see their little girl knocked up|Hailey's school bus |Got the word about what happened now even the faculty is whispering that she’s a slut|Hailey's in love|But Hailey's more afraid of being hated now her and her baby brainless in the tub, damn You might also like10Embed"
Machine Gun Kelly,Pe$o,2013,"Pe$o Lyrics[Produced by Burd & Keys]||[Chorus: Machine Gun Kelly]|I be going hard for that|Peso, peso, peso, peso, peso, peso|I be going hard for that|Peso, peso, peso, peso, peso, peso|I need a dollar, dollar|A dollar that's what I need|Well I need a dollar, dollar|A dollar that's what I need|Said I said I need dollar, dollar|A dollar that's what I need|[Verse 1: Machine Gun Kelly]|I be going hard for them pesos|Came from bottom made a milli|Squad move when I say so|Gotta bring them dollars to the city|Mufuckas thought I wasn't living|Daddy thought I never could've did it|Now my hood see that Wahoo fitted on the TV screen next to Diddy|Praise God for my brothers|I'll rob for my brothers|Cause when times was hard I flipped that pack like somersaults for my brothers|And I never ride with them suckers|Dick hard for my bitch|And without me half of these rappers wouldn't exist, shit I be going hard for that...||[Chorus: Machine Gun Kelly]|I be going hard for that|Peso, peso, peso, peso, peso, peso|I be going hard for that|Peso, peso, peso, peso, peso, peso|I need a dollar, dollar|A dollar that's what I need|Well I need a dollar, dollar|A dollar that's what I need|Said I said I need dollar, dollar|A dollar that's what I need|You might also like[Verse 2: Pusha T]|My taste level on Ace level|Spade nigga for a paid nigga|We darkskinned, south of France|All acting like Jay nigga|Jetski and I'm jetlagged|Still smelling like jet fuel|That PJ split three ways, 60 making that jet move|My pesos from Play Cloths, Pyrex from Pedro|Tags pop from Pucci to Paul Smith to Penrose|Been down, that's ten toes|Score nigga, that's endzone|Ask me I sell dope, N-O from this Benzo||[Chorus: Machine Gun Kelly]|I be going hard for that|Peso, peso, peso, peso, peso, peso|I be going hard for that|Peso, peso, peso, peso, peso, peso|I need a dollar, dollar|A dollar that's what I need|Well I need a dollar, dollar|A dollar that's what I need|Said I said I need dollar, dollar|A dollar that's what I need|[Verse 3: Meek Mill]|I'm getting paid when I wake up cause I hustle hard before I go to sleep|And now I got my cake up, I'm balling hard like I'm suppose to be|Got bad bitches tryna roll with me|White bitches like ""totally""|V.S. stones all over me|And I'm killing niggas no first degree|Cause I'm going hard for that peso|Selling blocks no lego|Got killers all on my payroll|And they shoot like O.J. Mayo|In the coupe, pull up like ""hey ho""|With the top down on that bitch|And when they cat scan my body it was dollar signs on that bitch, whoa!||[Chorus: Machine Gun Kelly]|I be going hard for that|Peso, peso, peso, peso, peso, peso|I be going hard for that|Peso, peso, peso, peso, peso, peso|I need a dollar, dollar|A dollar that's what I need|Well I need a dollar, dollar|A dollar that's what I need|Said I said I need dollar, dollar|A dollar that's what I need7Embed"
Machine Gun Kelly,Miss Me?,2013,"Miss Me? Lyrics[Verse 1: Machine Gun Kelly]|Cleveland on my back L's up when you see me|Came from the underground now they on tv swear to god haaan|Ain't shit changed |Fool|You can miss me with that rap shit|You can miss me with that stereotypical ""he isn’t lyrical"" barbershop chat shit|Miss me with that frat shit|Only university I graduated was Hard Knocks|I’m from Cleveland where they trap shit|Five bucks for the catfish, five bucks for the bad bitch|Five bucks in a drought in this city could get you a piece of that cactus|With saran wrap for the wrapping|Whatchu mean?|Meaning we bundling all of this loud into Garcia Vegas |I swear its contagious the way that we passed it|Patches on my denim vest about as old as my dad is|Blood stains on my chucks cus well we know what that is|Jet lag from these long flights still sitting coach like its practice|Feeling like students when the schools back I’m trying to see what first class is |Cash is the root of all evil|But maybe that’s why I do bad shit|Fact is, I do what I need|Cuz the country we live in is fascist|And no Catholic or Baptist, warlord or pacifist, could’ve seen what I seen without IMAX's and 3D glasses |Yall in family houses like Bob Saget |Both parents |I was on family couches like ""you don’t want it?"" ill wear it|Inheriting hand me downs as a grown man, embarrassed|And these dreams seem far-fetched |When reality is you’re sharing a shirt, shower, and shitter while your newborns in the carriage|Packaging groceries in bags for an hourly seven dollar average|This ain't living this is strife, mixed with Hennessey and some sprite|But maybe one day they’ll remember me like they remember Mike |When I’m gone |Uh, Kells |Maybe they’ll remember me when I’m gone|[Hook 1: Machine Gun Kelly]|When my times up on this earth|And they bury me in the dirt|Don’t say that I ain't milk this life for everything that its worth ( everything that its worth) |And when I die remember me like Kurt, BANG!||[Verse 2: Dub-O]|And they say Dub quit with that humble shit|You can only be cool for so long | Don’t misjudge  I’m not the one you wanna rumble with|Write it down, take a pic|Do whatever you gotta do to remember me|I’m in your memory for infinity |And the same goes for your bitch |Remember me from Kennedy |Or East High on the east side where niggas die over anything|Yeah, Dub-O, |Oh, you ain't know?|I got go, I rock shows, I be calling plays like Flaco, |But I’m so Cleveland its a damn shame |And EST is my damn gang been reppin that since way back and that double X is my campaign |Pop bottles that champagne its Cliquot for the champions now where the hell is my damn ring?|Biatch, celebration for nothing let you believe what you see |I’m in the back but no frontin|7 days out the week I be working I’m full of hunger |That jealousy is the smell of defeat |Remember who told you|I’m gone |Remember me when I’m gone |You might also like[Hook 2: Dub-O]|When the time is up on my watch |And they bury me in that box|Don’t say I ain't give this game everything that I got (everything that I got)|And when I die remember me like Pac, BANG! 13Embed"
Machine Gun Kelly,Half Naked and Almost Famous,2011,"Half Naked and Almost Famous Lyrics[Intro: Machine Gun Kelly]|Kells, uh|I toast this for the team||[Verse 1: Machine Gun Kelly]|Uh, waiter bring another round please|Bring that mu'fucker back, uh|A couple more, they like it all please|Cause y'all don't know how to act|And I don't give a fuck! Can I live?|Cause we be doing too much shit|Just a couple of kids from Eastside of the 2-1-6|Bumping a dollar and a dream, real shit|Every day I wake up, higher than the night before|Blacking out every night on tour|5 AM, we jumping in the pool in our drawers 'till the cops come|Run run, fuck the law, and I was born to be wild|Sex, rock and roll and weed piles|Running from the old and senile|Follow in my steps, then you walking a green mile|'Cause trees in my pockets like my denims a greenhouse|Leave my team? How? Tell me what's my age again?|How many hours 'till I rage again?|This is the story of a young boy in the page we in|Say that he off chasing fame again|And there he goes; Almost famous, bitch, yeah, Kells!|[Chorus: The Naked and Famous & Machine Gun Kelly]|The bittersweet between my teeth, trying to find the in-betweens|Fall back in love eventually, yeah yeah, yeah yeah|Uh, half naked and almost famous|Wild nights in all those places|I be, half naked and almost famous, famous, uh|And when I get on, I ain't changing|Tell the world ""Lace Up!"", Kells!||[Verse 2: Machine Gun Kelly]|Yeah, come rage with the Machine, bitch, EST the team, bitch|Never got a college degree|Too busy raising hell like it was Friday the 13th, bitch|Fuck clothes and fuck hoes|Hundred dollars worth of munchies, truckloads|Eighty-nine cent slushy in the cuphold|Don't know where I'm going but we gone, what's home?|Maybe I'll just Mapquest my dream, and it'll say the address was me|So what I really wanted all along's been camouflaged fatigued|I've been a pro, I just dodged the league, California dreams|Where we sitting up under the Cleveland weather, man|Wishing for heat, I guess I need to see the leather man|Uh, I just wanna be young forever man|Roll the Peter Pan, light it up and let's Neverland|Muthafucker I'm, gone|You might also like[Chorus: The Naked and Famous & Machine Gun Kelly]|The bittersweet between my teeth, trying to find the in-betweens|Fall back in love eventually, yeah yeah, yeah yeah|Uh, half naked and almost famous|Wild nights in all those places|I be, half naked and almost famous, famous, uh|And when I get on, I ain't changing|Tell the world ""Lace Up!"", Kells!10Embed"
Machine Gun Kelly,​die in california (Streaming Version),2022,"​die in california (Streaming Version) Lyrics[Chorus: Machine Gun Kelly]|Killed the me I used to be|I might die in California|In my mind, I had a dream|Saw a demon on my shoulder|Yeah, I know, I should probably let it go (Let it go)|Yeah, I know, I might die in California, die in California, mmm|[Verse 1: Machine Gun Kelly]|Ayy, someone cut the lights off please|I've been kinda sad lately|I know that I'm good for you (Yeah)|But you kinda bad, baby (Mm)|Witches doin' love chants, brewin' up the potion|I had a premonition I was overdosin' (So)|Someone cut the lights off please|I don't want you to look at me|I paint my nails black|If I ever look happy then it's an act|Every day is an anxiety attack|I wish I could take it back|To when I was drinkin' water out the tap|With the Cleveland logo printed on my hat|Tell me, was it my fear of bein' complacent|That ended up leavin' me so jaded?|I'm miserable even though I made it|Got a house in the Hills and I fuckin' hate it (Ayy)|[Chorus: Landon Barker]|Killed the me I used to be|I might die in California|In my mind, I had a dream|Saw a demon on my shoulder|Yeah, I know, I should probably let it go (Let it go)|Yeah, I know, I might die in California, die in California||[Verse 2: Gunna]|They gon' be missin' me|It's gon' be chaos when it come down to my royalties|I keep it still, I miss the exit, that's by any means (Woah)|Watch out for opps, watch out for cops, they kill for anything|I got on Prada shoes and Prada tee (Yes)|I love my brother, rest in peace, I know you're proud of me|I'm pourin' mud up, tryna stay away from Billie Jean|On all these opens, everybody say I'm hardly sleep|And I got demons on my shoulder, heart gettin' colder, I'm so cold|Keep me a heater, that's my toaster|In my coat, you would never know|Streets don't love you, I don't either|I don't need ya, no-no-no|I pray on my knees and I stay strong|Take care of my family, I don' wan' die alone||[Chorus: Landon Barker, Young Thug]|Killed the me I used to be|I might die in California|In my mind, I had a dream|Saw a demon on my shoulder|Yeah, I know, I should probably let it go (Let it go)|Yeah, I know, I might die in California (Yeah), die in California|You might also like[Verse 3: Young Thug]|All this bread make her, speed up|When I did, ate her, I made her sit up|I don't talk to a pillow|I don't walk, Rolls Royce Truck|Tell all the ladies and ther babies go inside (Ah)|I told that bitch I been a savage before the rappin' (Grrah, grrah)|I can take the jets to Seattle without the sky|I can shoot this bitch like a veteran with precise (Grrah, grrah)|911 Porsche cayenne grey like a granny|Dyin' in L.A., I done OD'd on twenty Xanny's|Slime, oh, she my baby, she my wife, wah-wah|She tryna kiss it while we ride (Mwah)|We 'boutta fuck around and die (Fuck around and die)|Livin' in the Hills, got eyes (Eyes)|Now she tryna hire her a spy (Hire her a spy)||[Chorus: Landon Barker, Machine Gun Kelly & Both]|Killed the me that I used to be (Yeah)|I might die in California|In my mind, I had a dream|Saw a demon on my shoulder|Yeah, I know, I should probably let it go (Let it go)|Yeah, I know, I might die in California, die in California, mmm3Embed"
Machine Gun Kelly,Runnin’,2012,"Runnin’ Lyrics[Intro: Machine Gun Kelly, Planet VI & Both]|Where? Why? Mayday!|Runnin' I, runnin', I ain't runnin' away|(I told you! You are never going to be shit)|Runnin' I, runnin', I ain't runnin' away|(Just stop now, you're not gonna make it)|Runnin' I, runnin', I ain't runnin' away|(That's right, get your shit and run away again)|(Run muthafucker, run)|'Cause I'm so tired of running|[Verse: Machine Gun Kelly]|That I've worn my soles out|To the point that my toes is out, to the point that I can't look back|And even if I did I still couldn't see where I started out|Can't see home for miles, lost like another orphan child|I'm only grinning cause I'm supposed to smile|So I do it for the ones that are down and out|Proud one of those is gonna be a spokesman now|But I'm still running, running, and I don't know where|All I got to my name is one pair of laced up chucks, five bucks|And a chip on my shoulder that's so big, that I cannot bare|I done lost my friends, family, and home for this|And for that I have lost my mind, kept my faith, lost my direction|I'm just praying that I haven't lost my time|Go! (Go, go, go)||[Chorus: Planet VI]|I keep my head up with my feet on the ground|From the bottom so up is the only place that I'm goin'|Ready to face all that's in front of me now|'Cause I'm so tired of runnin'|I'm walking through the fire, cause there is no way around|Moving in the same direction wherever the wind is blowin'|Ready to face all that's in front of me now|'Cause I'm so tired of runnin'|You might also like[Refrain: Machine Gun Kelly & Planet VI]|Runnin' I, runnin', I ain't running away (Ahuh)|(When are you gonna stop running, huh?)|Runnin' I, runnin', I ain't running away (Ahuh)|(Face it, you're gonna end up just like your father did)|Runnin' I, runnin', I ain't running away (Ahuh)|(You don't know how to fill these shoes)|(The whole world wants to see you fail, and you're gonna let 'em)|'Cause I'm so tired of runnin'||[Bridge: Machine Gun Kelly]|And I'm so tired of strugglin', I'm so tired of hustlin'|I can feel my heart fill with hate, I'm so tired of lovin'|I was supposed to be great, I'm so tired of duckin'|Tired to coming home from a job being fired from nothin'|And shit I'm tired from the nights a muthafucker took that ride|To make that dream, come alive|To wake up in the morning to a nine to five|But I gotta do it if I wanna survive|Because in the city where I'm from it's either do or die|So choose it wise|Because you could lose it in the blink of an eye|But even in the darkest times, it's proven I— (I, I, I, I...)||[Chorus: Planet VI]|I keep my head up with my feet on the ground|From the bottom so up is the only place that I'm goin'|Ready to face all that's in front of me now|'Cause I'm so tired of runnin'|I'm walking through the fire, cause there is no way around|Moving in the same direction wherever the wind is blowin'|Ready to face all that's in front of me now|'Cause I'm so tired of runnin'|[Outro: Planet VI]|Runnin' I, runnin', I ain't running away (Ahuh)|Runnin' I, runnin', I ain't running away (Ahuh)|Runnin' I, runnin', I ain't running away (Ahuh)|'Cause I'm so tired of runnin'7Embed"
Machine Gun Kelly,​born with horns,2022,"​born with horns Lyrics[Verse 1]|Yeah, part one: Why is it so hard to live?|Part two: I shouldn't have done what I did|Part three: Everyone left me alone|Part four: I don't want to live anymore||[Chorus]|Yeah, I'd rather be a freak than somebody's puppet|Release your leash, I don't belong in the circus|They cut each my wings soon as my name was in cursive|Now I'm six feet deep, I guess my life wasn't perfect|[Post-Chorus]|In this film I know (I know, I know, I know, I know)|There's no happy ending (There is, there is, there is, there is)|In this film I know (I know, I know, I know, I know)|There's no happy endings (There is, there is, there is, there is, there is)||[Verse 2]|I'm afraid they're awake, I'm cautious who I'm serenading|Summoned them by mistake, price you pay for entertaining|Can't decide what is fake, Mercury is retrograding|How much time can I waste constantly feeling the same thing?|(Uumm-uumm-uumm, uumm-uumm-uumm)|Aaah!!!||[Bridge]|Alienate me, I'm not the one you want|(I feel so) alienated|Like I'm the devil's spawn|A boy with horns (Yeah)|Alienate me, I'm not the one you want|(I feel so) alienated|Like I'm the devil's spawn|A boy with horns||[Outro]|(Bang, bang, bang)|A boy with horns|(Bang, bang, bang)You might also like5Embed"
Machine Gun Kelly,​​​​​god save me,2022,"​​​​​god save me Lyrics[Intro]|God save me, I'm fucked up (Yeah, yeah, yeah, yeah, yeah, yeah)|Ignoring my problems (Ye-ye-ye-ye-ye-yeah)|You die, you're iconic|More plaques for their office||[Verse 1]|Um, sixteen years old, kicked out the home|Sixteen years old, out on the street|Can't reconcile, both of my parents are gone|I wanna talk to my dad but rest in peace|Last month, took a gun in the room alone|Last month, almost blew my head off|She screamеd and I never put down the phonе|I gotta be somewhere, please hang up|[Pre-Chorus]|Now, smile for the camera|Breakups are entertaining|My mental imbalance|Mixed with the drugs create me||[Chorus]|It's a good night, it's a good night to be high|Sober again, sober again, it's a lie|Therapy said, therapy said that I might|Do it again, do it again and die|I'm a lost boy, I'm a lost boy|She's a goth girl, she's a pop girl|I know a one way, I know a one way|To a lost world, to a lost world||[Verse 2]|Okay|Spaceships in the sky, we are not alone|I went out to the desert and I saw the light|Say hi 'cause the government tapped the phone|Fuck cops, read me my Miranda rights|Poison the brain, follow along|They'll make the rules for no reason|Run away, go find where you belong|And don't tell no one you're leaving|You might also like[Pre-Chorus]|Now, smile for the camera|Breakdowns are entertaining|My mental imbalance|Mixed with the drugs create me||[Chorus]|It's a good night, it's a good night to be high|Sober again, sober again, it's a lie|Therapy said, therapy said that I might|Do it again, do it again and die|I'm a lost boy, I'm a lost boy|She's a goth girl, she's a pop girl|I know a one way, I know a one way|To a lost world, to a lost world||[Bridge]|La-da-da, la-da-da-da (La-da-da, la-da-da-da)|La-da-da, la-da-da-da (La-da-da, la-da-da-da)||[Refrain]|I'm a lost boy, I'm a lost boy|She's a goth girl, she's a pop girl|I know a one way, I know a one way|To a lost world, to a lost world|[Outro]|God save me, I'm fucked up|(La-da-da, la-da-da-da), oh|God save me, I'm fucked up5Embed"
Machine Gun Kelly,All We Have,2012,"All We Have Lyrics[Intro: Anna Yvette]|All we have is right now|All we have is right now||[Verse 1: Machine Gun Kelly]|Oh, oh, yeah, staring out into the unknown|Voices in the wind telling me to come home|But I'm scared, scared that all this time I've been gone|I'll open up the door and my little daughter will be grown|And I'm cold, tell me why I'm so cold?|Probably cause a shoulder turns every night that I'm on the road|Probably why I can't smile every time that I'm on the phone|And why I'm acting so wild every time that I'm alone|Save me!|I suffocate myself beside the bed|Tryna cut the circulation of these thoughts inside my head, like|""Do I hate me? Or do I hate them?""|Either way I've held grudges since I was holding a pen|My father had me think that my cousin was dead|Just to hide me from the truth, how can I look at him again?|But this is life, and in life we learning to live|And when the past dies, this where it begins 'cause|[Chorus: Anna Yvette]|All we have is right now (Go hard or go home)|All we have is right now (Go hard or go home)|All we have is right now (Go hard or go home)|All we have is right now (Go hard or go home)||[Verse 2: Machine Gun Kelly]|Question, what if tomorrow never comes?|And everything you said today couldn't be undone?|Cause all it takes is a bullet from one gun|To take another's moment away from them, one love I know|See I was just an only child growing up|Just frowns cause I never seen a smile growing up|But you? You were a friend, always down growing up|Give the word, knew you would've blown trial growing up|Fuck! How could we let all this petty shit blind us?|How the fuck did we let the devil find us?|See, we were supposed to be best friends 'til the end, you promised|How'd it take that fucking night to remind us?|I only said I hated you cause you're the only one that's ever honest|Man I said I was wrong, let's get beyond this|But it's crazy, 'cause I never thought my text apologising|Would be the reason that you died driving, damn||[Chorus: Anna Yvette]|All we have is right now (Go hard or go home)|All we have is right now (Go hard or go home)|All we have is right now (Go hard or go home)|All we have is right now (Go hard or go home)|You might also like[Bridge: Machine Gun Kelly]|Oh, hey, and when the sky turns grey|What you gonna do when your blues still stay?|Tried living the dream, yeah, but you still wake|Anything is possible though, cause rules still break|Hey, said when the sky turns grey|What you gonna do when your blues still stay?|Anything is possible cause rules still break|So, when your dream comes don't wake, yeah||[Refrain: Anna Yvette]|All we have is right now|All we have is right now|All we have is right now|All we have is right now, ooh||[Chorus: Anna Yvette]|All we have is right now (Go hard or go home)|All we have is right now (Go hard or go home)|All we have is right now (Go hard or go home)|All we have is right now (Go hard or go home)8Embed"
Machine Gun Kelly,​​​​​​​mainstream sellout,2022,"​​​​​​​mainstream sellout Lyrics[Verse 1]|I heard the feedback, I'm a poser|With a guitar and a choker|Hidin' under sunglasses|I made an album, they hate the tracklist|Yeah||[Chorus]|Leave the scene you're ruining it|Leave the scene you're ruining it|You sold out and it makes me sick, so|Leave the scene you're ruining it|[Verse 2]|You've got it easy, you're a celebrity|You've got new friends, and no enemies|You'rе no icon, you're just a parody|You might be relеvant, but just barely|Damn||[Chorus]|Leave the scene you're ruining it|Leave the scene you're ruining it|You sold out and it makes me sick, so|Leave the scene you're ruining it||[Bridge]|Oh, you're so ephemeral|You sold, you sold, you sold your|Soul straight to the devil|What for, what for, what for?||[Interlude: Olivia Stone]|Does he even, like, play guitar?||[Chorus]|Leave the scene you're ruining it (Ruining it)|Leave the scene you're ruining it (Ruining it)|You sold out and it makes me sick, so (Sick)|Leave the scene you're ruining it (Ruining it)|You might also like[Refrain]|The mainstream's waiting, give them what they want now|The mainstream's waiting, give them what they want now||[Outro]|Fuck that dude8Embed"
Machine Gun Kelly,Golden God,2017,"Golden God Lyrics[Intro]|Ay, red light's on in the Boulevard|That means business|Throw up in this bitch, I might|Corny bitches make me sick|I might throw up in this bitch, throw up in this bitch|Gunna||[Verse 1]|Made man like Joe Pesci (Hey)|I need Deniro or I'll Rob her|I had to skate Wayne Gretzky|Called an Uber helicopter|Bought a pound for the roster (Hey)|Bought the yayo from Miguel, though|Award shelves need an Oscar|They need my merchandise on Melrose|David Bowie of my generation|Kill the Moët bottle with no hesitation|Came from public education, yeh|Ramen noodles with the bacon, yeh|I was working at Chipotle, I was finna have a baby (What?)|Went from stealing out of Walmart to president of operations|Dub was working at the steel shop|Slim was working off of 1st block|We still roll together every day|Except we might be on a private plane|Why would you ever come from nothing (What?)|And not do whatever the fuck you wanted?|They be asking why I'm such a legend|I took so much acid, I be forgetting (Ahh)|[Chorus]|I'm a golden god, I'm a golden god|I'm on the roof of the party|Still almost famous, still all the way dangerous (What?)||[Verse 2]|Still dirty Chuck Taylors, still hanging with gangstas|The type to put the red beam on you, I ain't talkin' 'bout a laser|We the golden squad, we the golden squad|Double X, we the hardest|Me, Dub-O, Mercy Marty|Should've never got us started|Motherfucker, I'm retarded|Do you know how I'm regarded?|King of underground, King of Cleveland town|King of marijuana gardens|I can't stop myself from coughing|Four thousand dollar bong rip|Custom made for the new house|Can't believe I never had shit|2012 was a good year, 2017 too lit|20/20 vision, see the future|Looks like the crown do fit|I am king of this new shit, 7 rings and a pool stick|8 ball, and a suede robe – rockstars don't say no!|This beat so flame, though; I forgot to say my name, though|Bitch, I'm G-U double N-A, Gunna!|Never like my mother, fighter, not a lover|Man, I'm wildin' every summer|I ain't like my daddy, he religious|I'm with bitches burning rubber|I'm a desperado, whiskey bottles, .38 bang, bang, bang|Models be on the same thang, thang|EST, that's the gang, gang, gang|You might also like[Bridge]|I'm a golden god, I'm a golden god (God...)|I'm a golden god, I'm a golden god (God...)|I'm a golden god, I'm a golden god (God...)|I'm a golden god, I'm a golden god|I'm on the roof of the party|Bitch, I thought it was a drought|Bitch, I thought you had the clout||[Chorus]|I'm a golden god, I'm a golden god|I'm on the roof of the party|Still almost famous, still all the way dangerous||[Outro]|Still all the way dangerous8Embed"
