rapper,song,year,lyrics
De La Soul,Big Brother Beat,1996,"Big Brother Beat Lyrics[Mos Def mumbling]|Centralised or way out in the sticks||[Intro]|Ha ha ha ha|Ha, ha ha ha ha|Ha! Ha ha ha ha|Ah-ha ha ha, ah-ha ha ha ha, ha!!||[Hook: De La & Mos Def]|Now this goes out to all area cliques|Centralized or way out in the sticks|Remember to keep the De La in the mix|Just like log cabin syrup our sound is game thick|Now this goes out to all area cliques|From manicured lawns to projects bricks / from 718 to the 51-6|Remember to keep the Mos Def in the mix|Straight butter hits, drop as a good as it gets now|[Verse 1: Mos Def, Dove & Posdonus]|Now, come on y'all, get live get down|What we have is a brand new sound|So don't none of y'all just be misled|The De La's gonna do the body good like wheat bread|Shakin' laces out of shoes, Mos Def brought the brews|Sittin' Indian squats to make that bread tie knots|See, I'm out to get the coin like in them rainbow pots|Swingin' life like a hammock, invested like stocks|Through your sinus complex, I aims to clog it up|Slappin' fives with pain is a crew here to gain|We remain on your mind like skulls|Not a dull moment shown|When in the house, all perimeters are blown|Native Tongue come through to make you say ""Yes, yes!""|This is the mighty Mos Def, style fresh like baby breath|We are the killer combination with the size to administer|The beatdown to swell up all three of your eyes||[Chorus]|Now this goes out to all area cliques|Centralized or way out in the sticks|Remember to keep the De La in the mix|Just like log cabin syrup our sound is game thick|Now this goes out to all area cliques|From manicured lawns to project bricks|Remember to keep the Native Tongue in the mix|Straight butter hits, we as good as it gets|You might also likeNow check it out, and ya don't stop|We got the big brother beat, ya don't stop|(repeat 2X)||[Verse 2: Mos Def, Dove & Posdonus]|I don't bug out I chill, don't be actin' ill|No tricks in ninety-six, Native Tongue gon' build|But we be easy on the cut, no mistakes allowed|'Cause to me, MC mean makin' cream|When I speak on groups and I'm smooth like gabardine|Tryin' to hang out with Dove and catch love in Aberdeen (Word up)|I bag dimes like my man born on August 17|Life be nuttin' but a river, son, I'm swimmin' upstream|Playin wait up, with the data servin your ears|With information due to confirmation of the nation's most|Wicked ways of livin, like them glassy eyed beans|Inhale the smoke of fiends, while bangin the tape|Rated at the high point of the mass|Rippin MC's at the top of a class, occasionally|Rippin some sucker's face|Or some suckable ass from a girl|It's a big brother beat for the wide wide world|I'm makin memos off these demos back in eighty-nine|Took you all on encounters of an unknown kind (right)|Did the hustle with a couple of us, but soon noted|That my niggas buttered Benedict rolls, and then voted|I wrote in the dark so I could feel it like braille (uh-huh)|Heard the big brother beat, got locked with no bail|Came to set it like equators invented, with the heat|Yo Mos Def how you radiate to make it complete|RIGHT *echoes*, so when I shine the light crabs wince|Manifestin for the future here in the present tense|No doubt, I love the sound biggin out off your Jeeps|Son I want the little kids bangin big brother beats|[Chorus]|Now this goes out to all area cliques|Centralized or way out in the sticks|Remember to keep the Native Tongues in the mix|Just like log cabin syrup our sound is game thick|Now this goes out to all area cliques|From 718 to 516|Remember to keep the De La in the mix|We straight butter hits, we straight butter hits||We straight butter hits, we straight butter hits|Manteca, manteca|(repeat 3X)|Word up1Embed"
De La Soul,Pass the Plugs,1991,"Pass the Plugs Lyrics(This time, put it in mellow)|Pass the peas like they used to say|Pass the peas like they used to say|Pass the peas like they used to say|Pass the peas like they used to say (ha ha ha, ha ha ha ha)||POS:|First P is passed|I am known as|Posdnuos, Plug One to the whole race|Rhyme on a tour|Smart and mature|Dispatch obscure things with the Mad Face|Tall dark and lean|Was once nineteen|Now I'm one year older with reason|Clean thoughts and drawers|Rhyme flow never stalls|The yes yes yes y'alls|Are in this season|The Soul reached high plains|We didn't reach Soul Train|But Don don't like rap|So that won't happen|Fame we don't lust|God we do trust|Arsenio dissed us|But the crowd kept clapping|Blessed with soul's lights|So turn off your brights|Overexposure will bring about a clear soul|Don't push, but piles|For this here new style|And excuse me y'all while I fill my potholes|Pass the peas like they used to say|Pass the peas like they used to say|Pass the peas like they used to say (oh yeah)|Pass the peas like they used to say (ha ha ha, ha ha ha ha)||DOVE:|Passed off second|Tru I reckon|Head full of dreds|But knowledge inside|Singin' on records, making it hectic|Wishing it all would fall and die|Radio works it, public consumes it|Tommy Boy wants another ""Say No,"" huh|Rough and rugged|It's not a new twist|Been Trugoy since the first get go|Here's the daisy|Watching it die, see?|Native is the new like Balance is the shoe|Paul makes a mil like dill makes pickles|Plus is to add like addin to the crew is|Pimps promote us, RM's work us|MP's watch us close in focus|Watch me steppin'|Now I'm dancing|Then disappear with a hocus pocus|You might also likePass the peas like they used to say|Pass the peas like they used to say|Pass the peas like they used to say|Pass the peas like they used to say (ha ha ha, ha ha ha ha)||MASE:|(people in the place this is very hard to conceal)|(Pos get funky)|(Check it out)|(people in the place this is very hard to conceal)|(Dove get funky)|(Check it out)|(People in the place this is very hard to conceal)|(Mase get funky)|(Check it out)|(People in the place this is very hard to conceal)|(Prince Paul get funky) (ha ha ha, ha ha ha ha)||(ha ha ha, ha ha ha ha)|Pass the peas like they used to say|Pass the peas like they used to say (yeah)|Pass the peas like they used to say (mmm)|Pass the peas like they used to say (ha ha ha, ha ha ha ha)||PAUL:|Fourth P is passed|I am known as|(Prince Paul)|Yeah thanks Mase|Applied like chapsticks|The songs are slapsticks|Skeezoids with polaroids|Give me such a case|Trife or not trife|Don't own a wife|Yet I'm down and around for a good kiss|I got a 40 of Pepsi|A girl in Bed-Stuy|And I'll end it like this!|(Will rise, not fall)|(Definition: Prince Paul)|(Our Mentor, don't be sore)|(When I say that's all)Embed"
De La Soul,Eye Patch,1993,"Eye Patch Lyrics[Intro: Pete Rodriguez]|Thank you, thank you|And for my latest basket of cheers, here it goes, baby!||[Refrain: Posdnuos & Dove]|Mess up my mind, mess up my mind|Mess up my mind with the eye patch|Mess up my mind, mess up my mind|Mess up my mind with the eye patch|Mess up my mind, mess up my mind|Mess up my mind with the eye patch|(Everything I do gonna be funky)|[Verse 1: Pos + Dove]|Channeling in sync so my would bring (What!)|With that causin' all fat|I'm responsible for ya diet (Keep it quiet!)|Yo I got beats, state this stitch on my national fabric|My daughter will speak the Arabic that's how I live|Levitate to my nation when holding up your nickels|I pie like crumble so I Don like Rickles|Like green on the pickle|My papes are the up, master of the cabbage patch|Ya' eyes got the latch|So catch the cut, I hold the rut|For the people's reminder when in Maseo Path|I be the finder of the patch||[Verse 2: Dove]|Can the cat's tongue slip, ya' do the 'da zip'|Take the horse into the jolly ranch|Keep the hush (*whistle*)|The good, the bad, and Uncle Tom, beat it kid (Ahh!)|Do-doot-doot-do-do-do-do-do|Show the sheep cause I found the fool|When I string the man with the eye patch, the eye patch|When I'm walkin' it and could ya' make it go sha-na-na-na||[Verse 3: Posdnuos]|Mmm, it sniffs good|Punks show disguises while I'm standing on the wood|I be the in, cause the brotha' holdin' Glocks is out|I be the in, cause the pusha' runnin' blocks is out|I be the in cause the kid smokin' weed, shootin' seed which leads to a girl's stomach bein' 'bout a half a ton is out|Show the fingerprint and give me good grief for my lumber|Pants will sag cause my license as a plumber|Feel the Plug (Yo, something's wrong here)|Now give a shout|You might also like[Outro: Dove + Posdnuos + Maseo]|Yo what's up, I'd like to give a holler to Big 4-7 off in the Oakenone!|And I bring an income in to my baby girl Twyla in White Plains and all my peoples out in Delaware|Yeah, yeah, yeah, and I'd like to give a shout out to all those rappers who dissed us on record, and I wanna let you know you're still wack|And oh yeah, I ain't mention no names cause you might f-||(Hold it, I'm sorry, I didn't know you were going back to that)||(Ecoutez. Ecoutez.)1Embed"
De La Soul,Brakes,1996,"Brakes Lyrics[Verse 1: Posdnuos]|There's a lot of people out here who just don't know|What plays a factor in movin' heads and toes|It be them kids bangin' them hits out of the stereo kits|Whether cassette, radio, or CD bits|Mix tapes from the best going on and on|Throughout the city grounds to suburban lawns|Man, we don't play, even where we stay|Videos shows the visuals of jams today|Coinciding with the rhythm of the heart and neck|The breaks got you in your proper context|You let your Lex or your '64 suspension bounce away all your tension|En route to the club where girls need the quenchin'|Diamonds on your wrist, sunroof top|But niggas out front makin' guns go pop|So the spot gets shut but on to the next|Cause your ears get vexed when they don't get the fix 'cause|[Chorus]|(These are the breaks)|It be your listenin' pleasures while you're doin' your chores|(These are the breaks)|No matter where you from, it's for you and yours|(These are the breaks)|Bringing it back to the breaks like the ""yes, yes, y'alls""|(These are the breaks)|So let it be your anthem when you're havin' a ball||[Verse 2: Dave]|Well it's silly of me to think that I|Would never get a chance to see a piece of this pie|I sat dead in front of speakers thinkin' that could be me|Anticipatin' open microphones so I could emcee|Had a catalog of raps impressin' all the 'round-the-wayers|Before I went to bed included rhymes into my prayers|But that rhyme is all on paper|I want my song on vinyl plates|I dreamin' hits and doin' shows, makin' my niggas spines shake|Expectin' nothin' but a little bit of radio play|Gettin' diced on 1 and 2's by the best DJ, hey|Time was kinda tight, but still I dotted on the line|And some expected me to start buhlooning in the mind|Seein' spaces and places that I couldn't pronounce|But still I had the pulleys to make all the bullies bounce|With the blessings of the great we took it from state to state|'Cause we landed on the good foot and got our biggest break 'cause|You might also like[Bridge]|(These are the breaks)|*record scratching*|(These are the breaks)|*record scratching*|(These are the breaks)|*record scratching*|(These are the breaks)|*record scratching*||[Chorus]|A mother gets mugged by her crackhead son|(""That's the breaks, that's the breaks"")|You're in the wrong part of town so the shots make you run|(""That's the breaks, that's the breaks"")|Your best comrades put six tabs in your OE|(""That's the breaks, that's the breaks"")|Your boyfriend made you a carrier of HIV|(""That's the breaks, that's the breaks"")||[Verse 3: Dave]|Now what's gonna happen when the sun don't shine|I'm buyin' tickets aboard the caravan of love|Hey fellas, see, money don't make shots repel|I break woes and compose some rhymes to tell|So when the party's live it shouldn't be beef|Or playin' Indian roles I guess you thought you was chief|Seems all broke up and now you woke up surprised|Situation's gettin' sticky dead in front of your eyes|[Verse 4: Posdnuos]|We play the wall similar to tacks|'Til the DJ play the necessary track, in fact|As the jam plays on, out comes all your bread|To pay for drinks for them girls you want to spread|Don't be mislead when the breaks inside your head|And have you reminiscing on them kids who got you fed|'Til reality reveals a miss who wants to know|If you can play her real close out on the dance floor cause||[Chorus]|(These are the breaks)|It be your listenin' pleasures while you're doin' your chores|(These are the breaks)|No matter where you from, it's for you and yours|(These are the breaks)|Bringing it back to the breaks like the ""yes, yes, y'alls""|(These are the breaks)|So let it be your anthem when you're havin' a ballEmbed"
De La Soul,Take It Off,1989,"Take It Off Lyrics(It's hurting.)|(Smell your breath!)|(You smell like Jabba.)|(Your nose is what's doing it.)|(You're talking into the recording... YO!)|(Okay Lucky, start it off.)||Take take take take take it off...|Take it off, take take take take it off|Take it off, take take take take it off|Take it off, take take take take it off|Take it off|Take it OFF!|(Take that suede front off)|Take it OFF!|(Take those contacts off)|Take it OFF!|(Take that horsemeat off)|Take it OFF!|(Take those shell-toes off)|Take it OFF!|(Take those track fleas off)|Take it OFF!|(Take that doo-rag off)|Take it OFF!|(Take that moth neck off)|Take it OFF!|(Take those fat laces off)|Take it OFF!|(Take that bomber off)|Take it OFF!|(Take that BVD off)|Take it OFF!|(Take those Converse off)|Take it OFF!|(And those Gazelles too)|Take it OFF!|(Take that Kangol off)|Take it OFF!|(Take that Jordache off)|Take it OFF!|(Take that Afro off)|Take it OFF!|(Take that jhericurl off)|Take it OFF!|(Take that Le Tigre off)|Take those acid-washed jeans, bell-bottomed, designed by your mama...|Off? Please? Please..You might also likeEmbed"
De La Soul,Wonce Again Long Island,1996,"Wonce Again Long Island Lyrics[Pos Plug Wonder Why]||(What the hell do you wanna be when you grow up?)|I wanna be a supa emcee|(Well you're already that) so let me step up to bat|Attack a hit to go beyond this age of rap counterfeits||Out of the heavens August one-seven, sixty-nine|Born I, Wonder Why with the thoughts to rhyme|Til there was no longer thoughts to dream|When an unpolished demo led to limos at the age of eighteen|Accompanied by the screams, Plug One|Shot up with fame like novacaine it made me numb|So numb I wouldn't been able to feel|Niggas diggin in my pockets for my currency reels|But still, I make girls brown eyes blue at will (until)|My ass was no longer mass appeal|Oh shit, I guess that was all the fame I was alloted|Wait a minute, new video, like a leopard I'm spotted|In a night club chillin' with Khaliyl and Phife|I be that farmer cultivating owning acres of mics|And I likes to make it known Strong Island stylin|For a while, so do that dance|(Are you rockin the spot?) Yes I be|(Showin others they do not?) Yes I be|(Havin then towed from the lot?) Yes I be|That's my job as a supa emcee, I'm from Long Isle|Mobile, make it worth your while|If the jam needs motion I'm the one to dial|(Goin beyond ninety watts) Yes I be|(Well are you rockin it?) Yes, yes I be (rockin it!)||I can stress the makin of loot to feed the fam|While the voices impersonate the true who I am|Buzzin in my ear, oh you one of those wannabees|Always buzzin in my ear you down with supa emcees|Steppin' to me with your pleas that you gots, butter rhymes|Man the only thing butter bout you is your spine|Mad yellow, you can't rock the Mardi Gras, my mellow|Cause my stealth show more than knowledge of self|I got knowledge of you, to know you a wack em-crew|(You mean ""wack emcee""?) Nah, a wack em-crew, see you a crew of wack niggas|You should have never tried to test|These words that I Man, with the I to Fest|While you sayin' one thing really meaning the next|You're just a contra-dict, your mind's been tampered with|Like some holy books, but looks to the sky|Cause Wonder Why's here to save the day|You might also like(Are you rockin' the spot?) Yes I be|(showin' others they do not?) Yes I be|(Havin' then towed from the lot) Yes I be|Cause ultimately, I'm lettin' all MC's know that|What's the name of this crew? (De La, De La)|Well alright, and what be the dish we servin'?|(We servin' pasta!) Posdanos help the necks get loose||Like an alcohol scenario rap be on the rocks|Authenticity that missin' fee to pay to join the flock of MC|These niggas stand lower than knees|Dramatized in they eyes as the ones to please|When rap kids apply violent pressure to father, brother and son|Wonder say they inflict pain|R&B niggas lie to mother, sister, and daughter|To have sex disguised as lovin' in the rain|Their words are more hollow than October 31st|What's worse, is to see the females|Switch to sexual mentality, it doesn't match with they given anatomy|Man they rather be hoes like that male emcee|Who walk around like they got nuts|And use the tits and ass like a crutch|Man the underground's about not being exposed|So you better take your naked ass and put on some clothes||Man this be goin out to the kids from East Mass (Long Island)|Amityville (Long Island)|To all my people out in Wyandanch, Bayshore (Long Island)|C.I.'s in the place (Long Island)|Brentwood, Hempstead, all my (Long Island)|Brothers out in Roosevelt, Freeport (Long Island)|Uniondale to Long Beach (Long Island)|To them girls out in Huntington (Long Island)|Long Island for real (Long Island)Embed"
De La Soul,En Focus,1993,"En Focus Lyrics[Intro]|Biofeedback||[Verse 1: Posdnuos + Dres]|You go ""ichi, ni, san, shi""|I can't cook, but being a cook I'm servin' much to eat|I got multiple stabs of jazzy, sassafrassy|As I caught the fame of soul years after mama had me|Tell ya' gladly, I brung forth the Tunin'|Which caused eyes to zoom in (Which put your person into focus)|No longer Kelvin Mercer but the Posdnuos, Plug One|Yo, I found fun in the scribblin' of speak|On a naked white sheet|Most recognized with my dark-brown self (Yo, you found some wealth?)|More in my mind than in my pocket|But I's got every Girbaud that ever sagged|I met some hoes, met some girls|Did a tour that took me all around the world|Did a tour that took me all around the world|[Verse 2: Dove]|I hit the shines but I'm shooin' it now|Remember when the floor might've had a spine? Well it's all bent over|A DayGlo nigga gets the red door mat|It's a roller coaster when your shit's burnt toast|Now Mr. Club Owner knows your jam (Jam)|When your jam is the jam and there's a tab at the bar|My mindstate's great, no thanks I don't drink|I sip the bo-bo, then I kettle it quick|I felt the heave in the jeeve, tap it in the basement|Diggin' my own understanding, quick|Let me get the single out, think Mr. Radio|Say the starlight is the same star bright|I figure now a nine and a blunt is a switch|But turn out the lights and some'll go bitch|It was one MC after one MC|Play the lamppost do the blow the dynamite|Well it's okay, and it's alright|Cause our birthday cake's external light|It'll all get graphic, people made of plastic|Look at the shine with my 50 watt eye|But man, I got the eye patch, and here's the latch|I fame it to a dame from Denver up to Maine|And lovin' deluxe, you won't catch me in no tux|Nah, man I won't honor the style|You might also likeBreak: Dres +""Shorty"" + [Sample]|(Serious, serious, serious, serious)|Yo, shorty! Oh my goodness|How you doing, my name is Dres, listen-|Oh, isn't that Posdnuos? Oh, my God, yo|Honey you are-|Yo wassup, yo, man|Look, what's wrong with me? Honey, check this out|What about you?|Da-da-da dun-dun|Da-da-da dun-dun|Da-da dun-dun (Dun-dun) (Oh-oh-oh-oh-oh)|Da-da dun-dun (Dun-dun)|Da-da dun-dun-da-dun-dun-da-dun-dun (Da-da dun-dun)||[Post-break: Posdnuos]|Funny funny, how, time, fly|When, you, have, some||[Verse 3: Posdnuos]|Light on the face cause the focus is the fickle|State of usin' I'ma use it to the rule and not the trickle|Caught a rush, but I played hush|While Andres Titus' into grabbin', as a pair we put the hearts to mush|Lush Dalea would hear the public beat|The same way for Titus when he Blacked the Sheep|But as the Knee went Deep, to deeper off the charts|The album faded to black, that's when the amnesia starts|Break: Dres +""Shorty"" + [Sample]|(Serious, serious, serious, serious)|Aren't you Dres from Black Sheep?|Oh my god, what are you doing here?|Who are you here with?|I'm with my man Pos, you know Pos|Oh yeah, Positive K, yo, I like your music|(Stickabush, stickabush, stickabush, stickabush)||[Verse 4: Dove]|Hey boy, watch that style man, shit's all in|Shoot a shot, it all begin|I saw bootleggers dough shinin'|I saw Big 4 go get shinin'|A typical flick was the moment when the man said|""Ain't you?"" Yeah, I is 'im|Hush yo' mouth, fallin' incog|Caught the light, didn't you, dog?|A fist of funk and a pocket that's clean|In the scene or in between|Gimme but a little bit of the starlight|I mail my ass to the darkness|I dig it, I dug it, I dig it, I dug it|I wiz it, I was it, I wiz it, I was it|Oh, Lord, lemme switch it off because you'll find|Some'll do it all for the light (Stop jivin')1Embed"
De La Soul,Afro Connections at a Hi 5 (In the Eyes of the Hoodlum),1991,"Afro Connections at a Hi 5 (In the Eyes of the Hoodlum) Lyrics[Intro: De La Soul]|This is dedicated to all those hardcore acts|Yeah, you know them brothers that we used to look up to that fell the fuck off|And now, they doing all that R&B sh– (crocker!)|You mean Rhythm and Blues?|No! Rap and Bullsh...||[Verse 1: Trugoy the Dove]|Connection A, click, what?|My dick, chick|I smack a fish if you thinks|My connection ain't thick, dick|Headed like a punk whip|I travel miles with a rhythmic limp|I rock an Afro|In '83, gee, yo|And spray the sheen so I get a Soul Glow|I play the corner tough|And me and Mase pull puffs on a blunt|[Verse 2: Maseo]|Givin' high-five is what I want|So I puff a blunt, I don't front|I get spliffed, get a stiff|Then I go hump a stunt|Like a pimp pro|(Nah, man, a super ho)|That's cool cause I'm still an Afro, bro|Yeah, I'm live for my life is hectic|Every hour, every minute, every second|I keep a level head and stay down to earth|Cause I've been an Afro since birth||[Verse 3: Posdnuos]|Yeah|Now I hold my crotch cause I'm top-notch|I run 'em up like Sasquatch, and I like to eat live crab|I've got five beepers, you scab|But you can find me directly on the Ave|(You niggas cheat me, well who's that!)|My breath never smells wack|I eat the watermelon Tic-Tac|Before I kiss myself, I always jump back|(Yo, gee, this track is stack)|(And you know that)|You might also like[Verse 4: Posdnuos]|I do three flips|When a punk flip on my duke lifts|But I flex more strength when I'm asleep|On the other side with his main tapes|Make her dry her face, buy her gold earlocks|But I may, she flocks round me like a donut|She got sprinkles but I bite my way out|More brothers come about, try to scheme slick|But the Native Tongue's thick|Lick 'em real good, like a real hood should|But the fly tape let the car speakers shake|I ran a cop down, I smile a frown with a but|Show gold teeth, cause I ain't a vegetarian|Not scared of beef, sport a feather like Chief|Got a scribble pad, you can get these gonads|Cause I'm big-willed, won't arf like a seal|Cause connection with the Afro is real||[Verse 5: Trugoy the Dove]|I be the gift of gab, but be a bro with a diss|Because it's tough to bluff a cab|No wonder Melle Mel is 'Rah!'|I play a tape of the son of La-Di-Da|My cousin Rilo sells blow, a G a day|Keeps his kids hooray, a size nine and half|I kicks my tricks, is to live for Island|I mug a mug vic, but I's cool, I self|With the quickness, I talk the true slang|Show no pit to those who don't understand|[Verse 6: Maseo]|The Maseo got tailed with the big bail|I busted loose but now the blue goose is on my tail|I seen the ghetto go lower than it is|(He don't care, cause his nigga's selling crack to the kids)|My jeans are brand new, with twelve more|In the closet with my silk, and velour|My 45 pack thick, draw quick|If a nigga starts some shibidibidit|My crib is uptown, downtown, L.I|And another crib in Queens|I munch some cornbread, Boar's Head|My favorite pork chops and|A plate of collar greens|I chill with Shymel, Akeem, Jaheed|And the Rastafarians'll be the crown in|And the Poppa|But the connections are still a high-five||[Outro]|(Let's get busy)Embed"
De La Soul,Long Island Degrees,1996,"Long Island Degrees Lyrics[Verse 1: Dove]|It's strong island for real, where the critters run wild|The prefix is 516, the top of the dial|Through the L.I. Sound, to the villa down under|And across the globe I heard a lot of folks wonderin'|So when's it coming cause the stakes is high see big money that waves|Don't put the pen to my page|And ain't nothin' wrong with standing still and relaxing|And spendin' some of that cash that Uncle Sam is gonna tax|A New York demeanor, sit back in the beamer|With nothing to lose but some gas and some minutes|Ignorin' the gazers cause some stars don't get petty|And that trash you talk is just New Years confetti|It's like that y'all, but that's all 'bout to change|Like some of my own, people tend to act strange|I'm making a scene, and it's served with it's capabilities|So set it at an island's degrees|[Verse 2: Posdnuos]|It's strong island for real, the diagnosis is supreme|The prefix is 516, where microphones fiend|The voices that gots the gift, cause the world is on their shoulders|Makein' plans to switch from little rock to money boulders|The real proceed|My girl stands deep from nubians actin' like Colombians sellin' keys|Characters have the tendency to con themselves|To think the East Coast is only New York and Philadelph|You know the way we blow, your shit is played like pork|And as for what we be bringin' you, we live and direct from New York|I ougtta say my fam calls me Merce|Steppin' to me fool will get you punched out like a curse|It's like that y'all, let it all consume|Like them brothas who smoke, 'till they high like the moon|Soon to a town near you be them super emcees|Settin' them Long Island degrees||[Verse 3: Dove]|I hit the L.I.R.R. for big dreamers out east|And get your bank roll split|Bangin' dents out your systems|Sellin' points to get the uppercut like Sonny Liston|But eyes closed episodes|Bring you back to zeroes|The same herp playin' like he Casablanca|Blind to it, but I'm a grind him up a cup of Sanka|Servin' dimes loves on tennis courts and sorts|Laid back like grown folks sippin' tea for sport|You might also like[Verse 4: Posdnuos]|I be sweepin' up the room with my lyrical broom|While others rhymes smell like plastic like some lunch room utensil|The official color for this planet is green|Which growns in pockets of them people willing to scheme|An't no expose, these facts are from the mouth|Profilin' through Island with that wind from down south|At last, be the world broad cast from the crew who gave you 3's|Magic on an island degrees||[Verse 5: Dove]|It's strong island for real where the critters smoke fritters|Night time excites time for the heavy hitters|Gang on hers cause in the mean time mine is home on date|Fluffin' pillows impatiently waitin' ain't no debatin'|'Bout to settle, check the level stakes is higher than the sky|I got questions about your life if you so ready to die|We in the last quarter y'all, somebody's gonna cry|I think they need to set the clock before the time pass by||[Verse 6: Posdnuos]|In the round one no nines my size can get swelly|Sensing danger I will play a ranger on my celly with my felly|We're wonderful like colorful flix|Provide a thread and needle every time the stages get ripped|I grip upon the pleasure sippin' the tea|On the island cause that island is the main artery|So uh, you better come and give respect for catch some of these|Knucks from the island degrees2Embed"
De La Soul,Say “I Gotta Believe!”,2001,"Say “I Gotta Believe!” Lyrics[Intro: Pos and Dave with Double in background]|[Pos] Let me hear you say ""Alright!""|[All] Alright! (Alright)|[Dave] Let me hear you say ""Oh yeah!""|[All] Oh, yeah!|[Pos] Now let me hear you say ""whatcha gonna do?""|[All] Whatcha gonna do?|[Dave] I need to hear you say ""you gotta believe!""|[All] I gotta believe! (I gotta believe...)||[Verse 1: Pos]|If you thought your dreams were fulfilled before|You need to come on back, Jack|Look who walked in the door|It's Parappa The Rapper, and my name is Pos|I'm known to emcee for free or a cost|If you be at the mosque, synagogue, or church|Drop to your knees and pray for Parappa The Rapper|To save the day and make you scream hooray|Just clap on time, 'cause it's time to play|[Chorus: Double]|I know you're slick and smooth, cool with an attitude|On the right track, leader of the pack|Kickin' back, never looking back|You know my words won't satisfy|What I have now, deep inside of me (Inside of me)|And all I need is much security||[Break 1: Pos]|When you're needed for a mission, he got your back|Sure to have a cool time, man, that's a fact|Yo, he's a good friend, never ever a foe|So come on and let's go||[Verse 2: Dave]|We are the concentrated Vitamin D, with the title|Hookin' it up, speedy quick, like noodles to cup|It ain't nothin' for the one man|Buttin' to move somethin'|Runnin' par rappin' through laps|Hurdlin' raps|And just when you thought your game was dead|Well, we got you cookin' up rhymes all in your think kettle|Proceed and click the next level for fun, player|Play ya game, player number one (One...)|You might also like[Chorus 2: Double]|True love that speaks the truth|You know it'll help me through|In the cold night|In the morning, all night|Or even in a fight|You know you should come home to me|We can have fun until the morning light||[Verse 3: Pos]|Here to serve up a dish like Sunny Chan|You know I'm the man|Here to have fun|Wanna have a taste?|Here, have some|Servin' up O's by the oodles|Oh, I forgot|Parappa The Rapper, he don't like noodles|We like eating snapper that's red|Freestyle from the top of the head|Yo, Parappa got skill|Why don't you give it try, see what you can build|Tasty like fruit that's peeled|Watch your heels, you might slip and fall|And if you do, you know who to call (Who?)|It's Parappa the Rapper and De La, y'all|[Bridge: Double]|You and me can walk together|And down the road forever|And smell and touch the treasures of life|Every day|Love and hate are face to face|And good and bad are back to back|Every day, uh huh|(Uh huh, uh huh, oh yeah, yay)||[Verse 4: Dave]|Switch on your 36 inches|You in the boob tube, trapped deep|'Til the game watch you sleep|Overdosed on moves taught by the sensei|Your timing's all off, tiger|You in the little leagues|Striking out a De La joint|Book a session for the Plugs and PJ|To come train the camp, y'all|Mooselini, graffiti tag and plug dose (Dose, dose, dose)|Game over, I'm ghost (Ghost, ghost)||[Break 2: Pos]|When you're needed for a mission, he got your back|Sure to have a cool time, man, that's a fact|Yo, he's a good friend, never ever a foe|Come on, everybody, saddle up and let's go||[Outro: Pos and Dave; Double in background]|[Pos] All my people say ""Alright!""|[All] Alright!|[Dave] Yeah, that was good|Now let me hear you say ""Oh yeah!""|[All] Oh yeah! (Oh yeah)|[Pos] Now let me hear you say whatcha gonna do|[All] Whatcha gonna do?|[Dave] Come on, y'all|Let me hear you say ""I gotta believe!""|[All] I gotta believe! (Believe...)|[Double] Oh yeah, oh yeah, oh yeah, oh yeah, yayEmbed"
De La Soul,Long Island Wildin’,1993,"Long Island Wildin’ Lyrics[Intro: Public Enemy]|I'm getting the groove now, so like|I'm givin' it my own shit, now|Could a drummer have some y'all|Could a drummer have some more|Said the drummer ain't had none in a long time|C'mon, drummer|Bring that beat back, bring that beat back, man|Y'all wanna hear that beat, right?|1,2 1,2|[Verse 1: Kan Takagi]|Uh, suttarakankan kankankankan Takagi Kan|Beat ni noseta kashi kore ichiban|So toshi gin-yu shijin groove|Meguri megutte konomachi de furu|Toyota ni Honda nippon mo iroiro|Sony chiba chiba, sonota moromoro|Dashicha irukedo rap no rokuon|Marena koto daga ima rock on||[Verse 2: Scha Dara Parr]|Ichi (ichi) ni (ni)|San shi go roku shichi hachi kyuu|Juu juu ichi juu ni juu san jikan|Hikouki ni nokkari koko New York (oh yeah)|Bibiri jo jo jo Ani Shinco Bose (oh shit)|Hora mite Prince Paul, Maseo|Pos ni Dove mo iru jan yo|Eigo de nandaka itteru yo (naanuu)|Rap wo site miro to|Gogo 2 ji studio Hai OK|Richigi na boku ra ha mochi on time, eh|Member nanka dare hitori kicha ine|5jikan karuuku keika shite|What's up?|Wassa wassa to renchu kimashita|Ha to kigatukya studio no naka|Yes, yes y'all|We don't stop|Konna monde minasan ikaga desho|You might also like[Outro]|Long Islands wildin', Long Island's wildin'|That's what I'm saying, long island's wildingEmbed"
De La Soul,De La Orgee,1989,"De La Orgee LyricsDOVE:|This is De La Orgee...||(Barry White on in the background, various male and female grunting, panting and screaming sounds|Including...)||(It's in there.)|(Say you like it. Tell me you like it.)|(I like it, oh I like it)|(More! More!)|(What's my name? What's my name?)|(Flip over!)|(Mase!)|(On your stomach. Put your face in the pillow.)|(Yes!)|(Seven feet. Seven feet long!)|(Cut it!)|(You like Jimmy? Tell me you like Jimmy.)|(I like Jimmy!)|(Speak to Jimmy.)|(I like Jimmy...)|(Cut the damn tape!)|(Cut it!)You might also likeEmbed"
