rapper,song,year,lyrics
Juice WRLD,You’re My Everything,,"You’re My Everything Lyrics[Intro]|I had a dream you left me|I had a dream||[Chorus]|I had a dream you left me|I woke up scared to death|'Cause I won't have nothing left if you leave|I had a dream you left|I woke up scared to death|'Cause I won't have nothing left, you're my everything|[Verse 1]|It's funny when they tell me I'm a sad boy|Bitch, what you think I'm using all the drugs for?|Wreck the Benz truck while listenin' to “Benz Truck“ (Ha)|I won't be sad no more (Sad)|Somewhere down the line I meet a sad girl|Next thing you know she in my bed|Next thing you know she in my world|Next thing you know she in my head|Let's add a little drama to the scene (Drama)|This is where I tell you that I love you when you leave (Love you)|This is where you tell me that I don't mean anything (Nothing)|Then that's when I tell you that you were my everything (Everything)||[Chorus]|I had a dream you left me|I woke up scared to death|'Cause I won't have nothing left if you leave|I had a dream you left|I woke up scared to death|'Cause I won't have nothing left, you're my everything||[Verse 2]|If I drive off the bridge, baby, burn it after me (Oh, oh, oh)|Maybe you would die too, double casualty|I been getting high too, high for sanity (Oh, oh, oh-oh)|Codeine crazy (Ooh)|On the brighter side of things, I think that you're amazing (Ooh)|If I die before you, baby, will you bring me daisies? (Ooh)|Always in my bed, no, it's not because I'm lazy|It's 'cause I'm in my head fucking hyperventilating|Girl, you know you make me (Oh, oh, oh-oh)|You tell me to shut up, I tell you to make me|Then we get to fuckin', legs get to shaking (Oh, oh, oh)|Watch if you leave how my heart get to breaking|You might also like[Chorus]|I had a dream you left me|I woke up scared to death|'Cause I won't have nothing left if you leave|I had a dream you left|I woke up scared to death|'Cause I won't have nothing left, you're my everything||[Bridge]|(Oh, oh, oh)|(Oh, oh, oh)||[Chorus]|I had a dream you left me|I woke up scared to death|'Cause I won't have nothing left if you leave|I had a dream you left (Oh, oh, oh)|I woke up scared to death|'Cause I won't have nothing left, you're my everything (Oh, oh, oh)23Embed"
Juice WRLD,Girl With The Blonde Hair (Original),,"Girl With The Blonde Hair (Original) Lyrics[Intro]|808 Mafia|Haha, Max Lord, preach it, haha|Gezin|I fuck the blunt up, haha|Yeah, I'm on marijuana (Marijuana)|My lean plug say he’ll be here in a second (Pull up)|I'm getting high, I'm feelin’ restless (I'm sad)|Feel like I'm finna die (R.I.P.)||[Chorus]|Fuck the blunt up, then fuck your momma (Uh-huh)|My VVS cold, like a arctic tundra|That .40 on me, woah, you don't want no problems|And you best proceed with some caution, yeah|This song for the girl with the blonde hair|Suck me up good, give me Becky, like, yeah|She ride it, like, yeah, in a Versace chair|Her boyfriend heated like a grill, no hibachi, yeah|[Verse 1]|I'm high as hell, mind everywhere|Still mind over matter|Pockets getting fatter, elevate like a ladder|.30 and that .40 make you percolate like a dancer|I'm colder than the North Pole, Blitzen and Prancer|She say she from the strip pole, she a dirty dancer|Her ex-nigga too low, she don't got no standards|He ain't right, me? I live a better life|Ran it up like Jerry Rice, I don’t gotta say it twice|This is real life, your nigga is Fisher-Price|I can read minds, you was thinkin’ 'bout how I’m that nigga, right?||[Chorus]|Fuck the blunt up, then fuck your momma (Uh-huh)|My VVS cold, like a arctic tundra|That .40 on me, woah, you don't want no problems|And you best proceed with some caution, yeah|This song for the girl with the blonde hair|Suck me up good, give me Becky, like, yeah|She ride it, like, yeah, in a Versace chair|Her boyfriend heated like a grill, no hibachi, yeah||[Verse 2]|Time, time will tell, I'm sad as hell|Being broke make me sadder|Ran all them bands up, uh, still frownin'|When my world upside down, I’m smilin'|Turn my frown upside down? I doubt it|Like, yeah, these are my tears, sing away my fears|Buzz Lightyears away from here, ayy|Catch me somewhere fuckin' a blunt up and fuckin' on your momma|You might also like[Chorus]|I fuck the blunt up, then fuck your momma (Uh-huh)|My VVS cold, like a arctic tundra|That .40 on me, woah, you don't want no problems|And you best proceed with some caution, yeah|This song for the girl with the blonde hair|Suck me up good, give me Becky, like, yeah|She ride it, like, yeah, in a Versace chair|Her boyfriend heated like a grill, no hibachi, yeah21Embed"
Juice WRLD,Red Moonlight,,"Red Moonlight Lyrics[Chorus]|Let's make love in the sunrise (Yeah)|Had enough hell in my life (Oh, yeah)|Percs, purple lean, red moonlight (Yeah)|Did enough spells for one night (Yeah)|Help me run away from the drug life|I been hiding pain with the Wraith and the limelight|Satan had a place in my heart and it ain't right|Kick him to the curb for a girl from the white light|Demon wears a halo, that girl my type|She don't got it now but she used to have a dark side|Bad dream, I woke up on a dark side|Nowadays whеn I'm high, I get stuck on a dark side|She look mе in my eyes, send me love from the light side|That's how I know that I'm gon' be alright|Demons in my chest, they pressed from the left side|She look at my demons, they pressed on the inside|[Verse 1]|Uh, dilated, high and wasted on them blues (Yeah, yeah)|Mix it with that purple heroin|And fossil fuels (Yeah, yeah)|That's when I'm a different person|At that point, I'm not a person|At that point, my tongue a serpent|Doors unlock and third eyes open|Growl with it, fuck it, howl with it, uh|Get wild with it, huh, then crack a smile with it, uh|Do your own, look in the mirror like, ""Yeah, I did it"" (Oh, yeah)|Drink that potion, red and purple|Throw yo' Perkys in a circle|Eyes started turning purple, Codeine cup, it runneth over|Turning water into Codeine|Turning consciousness to comas|Now the devil standing over, yeah, he smiling and he lurking|He laughing 'cause them potions that you mixing up was working||[Bridge]|Oh, now the third eye's closed|She pulled me out my sleep, telling me, ""Was something wrong with me?""|The third eye's closed|The Baphomet himself gets exposed||[Chorus]|Let's make love in the sunrise (Yeah)|Had enough hell in my life (Oh, yeah)|Percs, purple lean, red moonlight (Yeah)|Did enough spells for one night (Yeah)|Help me run away from the drug life|I been hiding pain with the Wraith and the limelight|Satan had a place in my heart and it ain't right|Kick him to the curb for a girl from the white light|Demon wears a halo, that girl my type|She don't got it now but she used to have a dark side|Bad dream, I woke up on a dark side|Nowadays when I'm high, I get stuck on a dark side|She look me in my eyes, send me love from the light side|That's how I know that I'm gon' be alright|Demons in my chest, they pressed from the left side|She look at my demons, they pressed on the inside, oh, yeah|You might also like[Verse 2]|Let them in my heart, I got the power to kick them out|I let lil' baby in my heart, she go and kick my demons out|I know there's Percs around but Morphine be that shit that make me growl|When I miss it, I know that's my demons on the fuckin' prowl|On that road, I won't go down|But I could have drugs as an entrée now|Feel like drugs help my Feng shui out|Bad energy, I bet I make a monk go, ""Ow""|Wifey said she here to stay|She told me to cut all that shit out, how?|Shit ain't been the same since I drowned|In it, she calm me down, really?|I feel like death every time I'm coming down, really|Feeling like this, finna come get me|But God sent her to get me|And why demons resent me?|I know they wanna come and get me|They wanna come and get me, oh|I'm standin' right here||[Chorus]|Let's make love in the sunrise (Yeah)|Had enough hell in my life (Oh, yeah)|Percs, purple lean, red moonlight (Yeah)|Did enough spells for one night (Yeah)|Help me run away from the drug life|I been hiding pain with the Wraith and the limelight|Satan had a place in my heart and it ain't right|Kick him to the curb for a girl from the white light|Demon wears a halo, that girl my type|She don't got it now but she used to have a dark side|Bad dream, I woke up on a dark side|Nowadays when I'm high, I get stuck on a dark side|She look me in my eyes, send me love from the light side|That's how I know that I'm gon' be alright|Demons in my chest, they pressed from the left side|She look at my demons, they pressed on the inside14Embed"
Juice WRLD,Friends Die (Fuck Up Out Your Feelings),,"Friends Die (Fuck Up Out Your Feelings) Lyrics[Intro]|""Ayy, turn the music up for me, Chris!""|Oh, oh, oh, oh, oh, yeah|I found my closure, lost my composure|High 'til it's over, ain't over 'til it's over||[Chorus]|Count the winnings (Huh, yeah), fuck about your feelings (Yeah)|Get to the millions (Huh, yeah), fuck about your feelings (Yeah)|Dawg these bitches (Huh, ya dig), fuck about your feelings (Yeah)|And don't forget to get high (Huh), live life with no ceilings (Yeah)|Getting high to get by, watch my friends die (Uh, huh)|See 'em in the distance (Damn), you gotta be kidding (Damn)|Getting high to get by, watch my friends die (Huh)|See 'em in the distance (Damn), you gotta be kidding (Uh)|[Verse 1]|The world's gettin' colder, friends die young|Don't believe in older, they all die young|My heartbeat is slower, codeine sipper|No, I'm not a poser, I'm a power tripper|Yeah, I got so high that I ain't never come back|Yeah, I ran the train to get her on the right track, yeah|That's your bitch? Nigga, how do you like that?|Don't worry 'bout it, we'll send her right back||[Pre-Chorus]|(Yeah, yeah, yeah, yeah)|Woah, woah, woah, just got that colder|The world on my shoulders|I'll keep my composure|Just to find some closure||[Chorus]|Count the winnings (Huh, yeah), fuck about your feelings (Yeah)|Get to the millions (Huh, yeah), fuck about your feelings (Yeah)|Dawg these bitches (Huh, ya dig), fuck about your feelings (Yeah)|And don't forget to get high (Huh), live life with no ceilings (Yeah)|Getting high to get by, watch my friends die (Uh, huh)|See 'em in the distance (Damn), you gotta be kidding (Damn)|Getting high to get by, watch my friends die (Huh)|See 'em in the distance (Damn), you gotta be kidding (Uh)|You might also like[Verse 2]|Yeah, this gon' be a hard pill to swallow|But you may not live to see tomorrow|So don't just sit here in your sorrows|Look for some happiness, here, you could borrow some|And here goes some Codeine, it cost a car note|Don't sip it and drive, you'll crash the Murciélago|Then you may die before sunrise|That mean you ain't live to see tomorrow, I said so||[Pre-Chorus]|(Yeah, yeah, yeah, yeah)|Woah, woah, woah, just got that colder|The world on my shoulders|I'll keep my composure|Just to find some closure||[Chorus]|Count the winnings (Huh, yeah), fuck about your feelings (Yeah)|Get to the millions (Huh, yeah), fuck about your feelings (Yeah)|Dawg these bitches (Huh, ya dig), fuck about your feelings (Yeah)|And don't forget to get high (Huh), live life with no ceilings (Yeah)|Getting high to get by, watch my friends die (Uh, huh)|See 'em in the distance (Damn), you gotta be kidding (Damn)|Getting high to get by, watch my friends die (Huh)|See 'em in the distance (Damn), you gotta be kidding (Uh)15Embed"
Juice WRLD,Love You Always (Starfire),,"Love You Always (Starfire) Lyrics[Chorus]|Even when I'm sleep, I feel awake when you're away|Everything with you is such a chase, cut to the chase|Almost left my side the other day, it makes me shake|Knowin' you were gon' walk away, you can't be replaced|Can't tell you how I feel, I can't explain|For you I'ma try to get these lyrics out my brain|And for you I will fly, through the hell, through the flames|Always, always, love you always||[Verse]|For your love, workin' all day, fuck a off day|You lookin' cute in your Bape shit baby, you could go Ape|All of these other bitches are Sheneneh, Martin like Payne|I am in love with a beautiful lady, she's in my brain|Star you set my heart on fire, 420 blaze|Yeah, no cliche, I can't explain|I got your name, tatted on my brain, tatted on my mind|Teen Titan, got the Starfire by my side|Clark Kent if she kiss me, it make me fly|Sad boy, if she leaves me it makes me cry|Flash boy, if she needs me, be there in no time|She's all right, so I gave it a go, I gave it a turn|I gave her my heart, I'm willin' to learn|And it changed my life, I'm tryna get close with the stars tonight|[Chorus]|Even when I'm sleep, I feel awake when you're away|Everything with you is such a chase, cut to the chase|Almost left my side the other day, it makes me shake|Knowin' you were gon' walk away, you can't be replaced|Can't tell you how I feel, I can't explain|For you I'ma try to get these lyrics out my brain|And for you I will fly, through the hell, through the flames|Always, always, love you always||[Open Verse]||[Chorus]|Even when I'm sleep, I feel awake when you're away|Everything with you is such a chase, cut to the chase|Almost left my side the other day, it makes me shake|Knowin' you were gon' walk away, you can't be replaced|Can't tell you how I feel, I can't explain|For you I'ma try to get these lyrics out my brain|And for you I will fly, through the hell, through the flames|Always, always, love you alwaysYou might also like22Embed"
Juice WRLD,Not Enough,2021,"Not Enough Lyrics[Intro]|She said it's not enough|Oh-oh-oh, uh||[Chorus]|Now I've been drownin' in this liquor bottle, but drowning's not enough|They tell me that I won't live to see tomorrow, but I don't give a fuck|I'm running out of patience, out of pleasure, and runnin' out of luck|I'm really scared that we won't stay together|What if you run out of your love? You run out of your love|[Verse 1]|I hope you know, if I said it, baby, I meant it|Straight lovers, we ain't goin' to a friendship|Fell for you, I don't know how it happened (Uh)|When we kissin', I taste all the passion|Time worth more than money, but I'll spend|All of it on you, me and you, until the end|No talking, baby, I'm about that action|All these othеr hoes are so irrelеvant, honest|You taught me what real love is||[Chorus]|Now I've been drownin' in this liquor bottle, but drowning's not enough|They tell me that I won't live to see tomorrow, but I don't give a fuck|I'm running out of patience, out of pleasure, and runnin' out of luck|I'm really scared that we won't stay together|What if you run out of your love? You run out of your love||[Post-Chorus]|I need you|To make it through||[Verse 2]|My bad for all of the stressful times that we had|I know you scared that I'm gon' relapse, I love that|Where the drugs at? You know that I love that|Let's go out tonight, where the clubs at?|Endless drugs, I remember dub sacks in my blunts|Now we sippin' Wock' out a double cup, yeah|That's codeine love|You fill me up like the drugs do|Ink on my brain like a tattoo|Glad we ain't meet in high school|Wasn't real love in high school|You might also like[Chorus]|Now I've been drownin' in this liquor bottle, but drowning's not enough|They tell me that I won't live to see tomorrow, but I don't give a fuck|I'm running out of patience, out of pleasure, and runnin' out of luck|I'm really scared that we won't stay together|What if you run out of your love? You run out of your love||[Post-Chorus]|I need you|To make it through35Embed"
Juice WRLD,ON GOD,2019,"ON GOD Lyrics[Intro: Young Thug]|DY Krazy|Uh, oh|Oh, oh, oh|Oh, oh|Oh, oh, oh||[Pre-Chorus: Juice WRLD]|Brand new Chanels|Don't look at the tag, baby|I bought her ass, best believe that I'm gon' tap, baby|I drive in the Jag crazy|I crash that bitch daily|Had to upgrade to a Mercedes (Ayy)|[Chorus: Young Thug & Juice WRLD]|I made a bag, baby (Yeah)|I made a bag, baby (On God)|I made a bag, baby (On God)|I made a bag, baby (On God)|I'm in my bag (On God)|I drive it real fast, baby (On God)|Mercedes Benz (On God)|I'm in my bag, baby||[Verse 1: Juice WRLD & Young Thug]|I'm in first class, baby (On God)|You in last, baby (On God)|I'm a 90's baby|But I cook that shit from the '80s (On God)|Hardtop Mercedes (On God)|I'm ridin' in a drop Mercedes (That's on God)|Fuck all your opps, don't save 'em (That's on God)|Just let the AK rearrange ya (That's on God)|Fuck on a opp nigga's bitch on the daily (On God)|Ball on a bitch, Tracy McGrady (That's on God)|Throw B's up for the brazy (On God)|I put the K in crazy (On God)|I'm with No Limit, that's on the daily (On God)|That choppa turn ya like pages, uh (On God)|Headshot your face lookin' crazy, uh (On God)|Did I say cray? I meant brazy, uh|I got four pockets with lettuce|We 'bout to show 'em who the best is|I need an ambulance up in the nosebleeds|I designed her lil' body, she a trophy|And she do what the Simon  say|I'm 'bout to buy her the All-State|I'ma fill up this bitch with some more shit|Whatever, bitch, she a Barbie|You might also like[Pre-Chorus: Juice WRLD]|Brand new Chanels|Don't look at the tag, baby|I bought her ass, best believe that I'm gon' tap, baby|I drive in the Jag crazy|I crash that bitch daily|Had to upgrade to a Mercedes (Ayy)||[Chorus: Young Thug & Juice WRLD]|I made a bag, baby (Yeah)|I made a bag, baby (On God)|I made a bag, baby (On God)|I made a bag, baby (On God)|I'm in my bag (On God)|I drive it real fast, baby (On God)|Mercedes Benz (On God)|I'm in my bag, baby||[Verse 2: Juice WRLD & Young Thug]|I'm not God, baby (On God)|I don't forgive, baby (On God)|My niggas in your crib, baby (On God)|They go real brazy (That's on God)|I'ma pull up in the latest (On God)|Matte black, you know that I painted it (On God)|New millennium, totin' the stainless (On God)|Got a red beam for long ranges, yeah (On God, on God, on God)|I got savage ways (On God)|I got baddie babes (That's on God)|I got me the swings (No cap, on God)|All I'm bringin' in (No cap, on God)|Yeah (Uh)|The way you lied to me is too fugazi (On God)|No magazine shells fade away (Uh)|I'm in Japan with an Asian persuasion (Yeah, on God)|Bitches from the Himalayas bringin' me bacon|Gucci robes like masons, fuck her in a Bathing Ape apron|My bitch foreign|I don't know where she from, I ain't tryna be racist (On God)|I don't fuck with niggas, I'm racist, uh|Get my dick sucked by a soul taker, uh|I told her I just want the top|Your clothes, don't even take it off (That's on God)|I'm Paul Walker when I'm takin' off|I'm fast and furious on you hoes (On God)|Unlike you broke-ass niggas, I actually achieve my goals (That's on God)|I'm 'bout to ride, I'll add her name in my tats|I'm too good up to ever disguise, I get fed up after runnin' 'round, yeah|I gotta try it, I done pulled her panties to the side|Got four closets for my child, I got even more for my wife|[Bridge: Juice WRLD]|Yeah, yeah|Yeah, that's on God|That's on God|DY Krazy|Yeah, yeah|Yeah, yeah|That's on God|DY Krazy|Yeah, yeah|Yeah, yeah|That's on God, that's on God|That's on God, that's on God, that's on...||[Pre-Chorus: Juice WRLD]|Brand new Chanels|Don't look at the tag, baby|I bought her ass, best believe that I'm gon' tap, baby|I drive in the Jag crazy|I crash that bitch daily|Had to upgrade to a Mercedes (Ayy)||[Chorus: Young Thug & Juice WRLD]|I made a bag, baby (Yeah)|I made a bag, baby (On God)|I made a bag, baby (On God)|I made a bag, baby (On God)|I'm in my bag (On God)|I drive it real fast, baby (On God)|Mercedes Benz (On God)|I'm in my bag, baby22Embed"
Juice WRLD,Cursed,,"Cursed Lyrics[Chorus]|I'm in my favorite place, but I feel out of place still|Runnin' out of options, screamin' out, ""Lord Jesus, take the wheel""|Tempted to kill all of my plugs, 'cause what if they lace the pills?|I'll be another legend fallen like Lil Peep and Mac Miller|This feeling is familiar|My new girl was scared, I'd go back to her|But I won't say her name, I know that it's cursed||[Verse 1]|But enough about my ex, I got real problems|Upgraded to my dream girl, solved my pill problems|She holdin' all the Percs until I go and fuck the pills out her|My past ruined love for me, I don't know how to feel about it|Oh, woah, woah, woah, woah|Yeah, sippin' lean slow, oh, oh, oh, oh|Eenie, meenie, miney, mo, oh, oh, oh, oh|I fucked up, but she still stayed|I can't let her go, no, I can't let her go|Sorrow, being haunted by my wrongs|Sometimes it gets hard to handle|Like oh no, here we go, go, go, go, go|Here we go, go, go|Wake up in the middle of the night gaspin'|For air, I don't know how this shit happened|But I can't breathe, I can't breathe|I can't breathe, I can't breathe|[Chorus]|I'm in my favorite place, but I feel out of place still|Runnin' out of options, screamin' out, ""Lord Jesus, take the wheel""|Tempted to kill all of my plugs, 'cause what if they lace the pills?|I'll be another legend fallen like Lil Peep and Mac Miller|This feeling is familiar|My new girl was scared, I'd go back to her|But I won't say her name, I know that it's cursed||[Verse 2]|Um, hey bae, it's me again, I know I've been tweakin'|Praying for forgiveness, demons at the cleaners|Never thought I'd have a love like this, and I mean it, oh, woah|Never thought I'd be the drugged out type, okay|""Juice WRLD really live the rock-star life,"" okay|Shit is not okay, got so paranoid, stopped smokin' Octane|Vision blurry, so my family Stevie Wonder 'bout me|My new girl make it clear, call her Lotti Blu-Ray|Lotti-Dotti Blu-Ray, I don't want no one around me|Feel like they don't want me around anyway, touché|Yeah, yeah, touché|If you couldn't tell, I'm real intoxicated|Just to fall asleep, but I know all my demons gonna wake me|I can't get no peace, now I'm starting to really grow impatient|I'm my enemy, but I don't feel like talkin' about it|Leave me alone and let me be|You might also like[Chorus]|I'm in my favorite place, but I feel out of place still|Runnin' out of options, screamin' out, ""Lord Jesus, take the wheel""|Tempted to kill all of my plugs, 'cause what if they lace the pills?|I'll be another legend fallen like Lil Peep and Mac Miller|This feeling is familiar|My new girl was scared, I'd go back to her|But I won't say her name, I know that it's cursed14Embed"
Juice WRLD,Maybe (Version 1),,"Maybe (Version 1) Lyrics[Intro]|Maybe it wasn't meant to be|Maybe it wasn't meant|Goose with another one||[Chorus]|Maybe it wasn't meant to be|Maybe the drugs will set me free|Maybe I ain't mean nothing to her|But she meant everything to me, yeah, yeah|[Verse 1]|You better leave her while you got the chance|Don't even stay for another dance|She got a couple other men|It was all part of her plan|Shе knows I'll leave her somе day|She knows that it's not Sunday|So I'm not savin' no ho|I don't feel you, we don't feel you|Love is unfamiliar, love is unfamiliar||[Chorus]|Maybe it wasn't meant to be|Maybe the drugs will set me free|Maybe I ain't mean nothing to her|But she meant everything to me, yeah, yeah||[Verse 2]|Raf Simons got me feelin' myself|Percocet, it got me killin' myself|But I still feel like the man|Yeah, I still feel like the man with the bands|Yeah, I still feel like the man with the plan|I thank God for that, I go hard for that|For that money, I pulled your card for that|For that cash, play your part for that, part in that|I gave it my all, you could have it all|Gone and God, they sharing me 'cause I'm famous and all|.40 on my hip I get to aimin' and all|Fame and I'm running roof I'm takin' it all|You might also like[Chorus]|Maybe it wasn't meant to be|Maybe the drugs will set me free|Maybe I ain't mean nothing to her|But she meant everything to me||[Verse 3]|Yeah, yeah, yeah, yeah, yeah|I'm used to being alone (Yeah, yeah)|I don't wanna do it anymore (Yeah)|Really hate being alone, more than I hated it before|Gotten used to being alone|I ain't wanna loan her anymore|No, I'm not a loner anymore|Time is going by slow and I'm caught up in the moment|Maybe it wasn't meant||[Chorus]|Maybe it wasn't meant to be|Maybe the drugs will set me free|Maybe I ain't mean nothing to her|But she meant everything to me, yeah, yeah11Embed"
Juice WRLD,Percaholic,,"Percaholic Lyrics[Intro]|K. Swisha|Uh, uh, life's not fair, but I'm here, so don't fear|You're not the boss of me now, you're not the boss of me now|You're not so big, yeah||[Chorus]|Life's not fair, but I'm here, so don't fear|Even though your heart may tear, don't be scared|Don't be scared, cause I'm here|Life's not fair, but I'm here, so don't fear|Even though your heart may tear|Don't be scared, don't be scared, don't be scared|[Verse 1]|Can't nobody tell you how to love|Can't nobody tell you how to live life|Can't nobody tear me from the drugs|Can't nobody tell me what it feel like|I'm not the one to give advice|Social suicide, see you on the other side|If I speak my mind, they gon' have me crucified|Gon' and crucify, baby, I'm ready to die|But even if I'm gone, I'm still here, so don't fear|My lost years are hidden in her tears, inspired by her fears||[Chorus]|Life's not fair, but I'm here so don't fear|Even though your heart may tear, don't be scared|Don't be scared, cause I'm here|Life's not fair, but I'm here so don't fear|Even though your heart may tear|Don't be scared, don't be scared, don't be scared||[Verse 2]|I don't fear no one, paranoid, go and get my gun (Ayy)|To be honest, I feel like the one|I feel like the one, like the chosen one|You the silver one, I'm the golden one (Huh)|This my own style, y'all be stealin' ‘em (Huh)|I love smoking gas, shit be feelin' me up (Uh)|When I fall on the ground, drugs be picking me up|Molly, holy ghost, gimme a holy ghost|I fuck another ho, I fuck a couple of hoes|Cocaine overdose, she had a bunch of those|She had a bunch of dose, she had a runny nose, woah|Play rough, ain't try to throw no bows|Ain't try to make no friends, ain't try to make no foes|No need new friends like Drake|Say you want beef, got steak, she say I'm not her type|Wasn't trying to fuck no way, heyYou might also like18Embed"
Juice WRLD,All Out,,"All Out Lyrics[Intro: Juice WRLD & Ally Lotti]|What?|I don't know, I just wanted to hear your voice|Okay, look at him|*Dogs barking*|Cute dog|Purps on the beat|She got dogs and shit in the background, mute yo self|Da-na-na-na-na-na-na|I tell her, ""A-na-a-na-a-na""|[Verse 1]|Her voice sounds like a stereo, and it's up in my head|When she is not around, it feels like I'ma turn up dead|I'm calling on her phone, telling her I'm full of dread|I wish that she was here, playing in my dreads|She told me she really likes me, I hope it's not a fib|I told myself I wouldn't go through the same shit again|She runnin', runnin' through my head like a race, she tryna win|But she don't know that she don't got no competition|I'm in Paris by myself, it feel like something's missin'|Ex-girl on my phone, bitch, why is you trippin'?|Leave me alone, I done moved on to somethin' different|I'm finally gettin' the feeling I was missin'|Uh, you came in like a hurricane|You tell me you ain't playin' at all, I'm still tryna figure out the games|Maybe there ain't no games to play in the first place|Maybe you a real one, we gon' see|Oh, and me? I'm real as can be|I want to eat your heart out figuratively|I've been feelin' different since you've been away from me|I'm tempted to get too high|And me? I'm real as can be|I'm tryna eat your soul out physically|Ain't scared to bring them poles out, you know how I roll out|But I got a soft spot for the girl that makes my heart drop|Uh, poles out, you know how I roll out|Yeah, I got a soft spot for the girl that makes my heart drop|I'll go all out, yeah, I'll go all out|I'll go all out, yeah, I'll go all out|Gucci on your wrist, you ain't think I've seen it|I wish you was here, everything is scenic|Having chest pains, feelin' like I'm endin'|This is real life, I am not pretendin'|Cupid got a gun at my head, finna pull it|I'ma stand here and take it, ain't dodgin' bullets|This seems too good be to true, what's to it?|You told me that it ain't nothin' to it, but to do it|You might also like[Chorus]|Uh, so I'ma do that motherfucker if they try you, uh|I'ma shoot a motherfucker, I love your vibes, ooh|I'ma do that motherfucker when I lay beside, ooh|You know I wanna fuck her||[Verse 2]|My homie asked, ""What's next? Do I like her, do I love her, do I want her?""|I wonder if I give her my heart, am I a goner?|She keep Backwoods rolled, she a stoner, she a stoner|Tattoos on her face, I kiss her ink under covers|Uh, get my tongue involved, she got me in awe, baby|Give me it all, uh, feel it through my draws, baby|All night long, you deserve an applause, baby|Made me a better person already, I didn't involve, baby|Tell me why my old hoes still tryna be involved, baby|I feel like you should load it up and shoot 'em in the jaw, baby|I was off the Xannies, calling your phone, feeling wrong, baby|Prolly 'cause you told me leave the Xannies alone, baby||[Chorus]|Uh, so I'ma do that motherfucker if they try you, uh|I'ma shoot a motherfucker, I love your vibes, ooh|I'ma do that motherfucker when I lay beside, ooh|You know I wanna fuck her|Uh, so I'ma do that motherfucker if they try you, uh|I'ma shoot a motherfucker, I love your vibes, ooh|I'ma do that motherfucker when I lay beside, ooh|You know I wanna fuck her15Embed"
