rapper,song,year,lyrics
Ol’ Dirty Bastard,Rollin Wit You,1999,"Rollin Wit You LyricsYou can't imitate me on this fuckin tape|You ain't ringing the bell I'm ready when you are||[You ain't ringing the bell|You ain't busting the grape|You ain't imitating me on this fuckin tape] (x10)||I'm tellin you bitch ass niggas|If y'all don't fuckin|If y'all coloured bitch ass faggot punk ass motherfuckers|Don't see that these white people are trying to take over your shit|Don't worry, you betta be happy the Ol' Dirty Bastard is here|Your betta be happy I'm here|To beat the shit out of all you faggot punk ass motherfuckers|Bitch ass niggas!|I shut the fuckin' whole world down|You white motherfuckers could never, ever take over|You can't ever take over!(x2)|You shut the fuck up and you shut the fuck up|That's what the fuck you do!|(Could I get a beer, yo I need some beer)|You ain't using your phone, you ain't callin the cops|Cause nigga I'm the only king of the block|I'm the only black god, motherfucker!|And I came to rock the spot|When I throw at football pass at a bitch she miss|Ain't trying to be funny gonna use my fist|You can't use the family feud|You can't run it on a cuckoooo!!!!|You bring shame, I'll keep Ol' Dirty safe|Not locked up, cause I'll have your fuckin ass locked up!|I'll stash you, lickin you down, light that blunt!|You ain't gettin one, two I do what I want!|If I got a problem, a problems got a problem til it's gone|I'm the only Unique Ason|You reap what you sew|Fuckin with the O|I got the precinct locked down|You ain't using the po-po|Fuck you Soso|I got the keys to your ho|I'll stop your whole flow, all you bitches roll|With me from the ghetto|You want me to control|This fuckin' show|Give Ol' Dirty what he want and mo!|Time stops you'll go|Mafia slow!|Time'll stop you'll go|Mafia! Pay me all my motherfucking money|Or I'mma slow down your dough!|You might also like(Chorus)|Jesus I'm rollin with you(x4)||You'll all be in danger|You'll have a sex changer|I'm gettin more anger call me Dr. Stranger|I master the demon demonic toys|Sting you with the venom kill your joy!|Bitches throw hands in the air like to be sodomized|That's what I'm here for!|That's what I'm all about!|I get girls in the mood to wanna get physically fucked from me|Oh big baby!|Hippa to the hoppa and you just don't stoppa|I control Michael Jackson's Thriller|Catch him and ruuhhahaha|Fuck with the guys that'll make you shrug|I'm the only original|Fuck you chump!|Shut the fuck up!||Yo did you understand that?||Chorus3Embed"
Ol’ Dirty Bastard,I Want Pussy,1999,"I Want Pussy LyricsStink hoes (repeat 6X)||I want pussy for free, I want pussy for free|You can not have my money|I want pussy for free, look, I want pussy for free|I want pussy for free, I want pussy for free (for freeeeeeeee)||I ain't givin none of y'all girls money shit fuck y'all|Love ya but fuck ya let bounce this ball|Screwface you bitches, voodoo on y'all|He won’t slip, won’t trip, won’t ever fall|Bitch, you obey me, you better not betray me|Be calling no cop saying “this is his baby!”|Pussy for free, baby, I don't want none of yall havin my money|I want pussy||Yeah my momma can not protect y'all|Yeah my momma can not protect y'all|Yeah my momma can not protect y'all|Right, Right|Yeah my momma can not protect y'all|Yeah my momma can not protect y'all|Right Right|Yeah my momma can not protect y'all|My momma can not protect y'all|My momma can not protect y'all|My momma can not protect y'all|Bitch and I ain't gonna protect y'all bitch|Alright? YeahYou might also like1Embed"
Ol’ Dirty Bastard,Shimmy Shimmy Ya (Extended Version; 2020 Remaster),,"Shimmy Shimmy Ya (Extended Version; 2020 Remaster) Lyrics[Intro]|""Aw, I don't want to fuck, you can't even sing""|You had to sing, or something, to get some pussy|(I like the way you talk)||[Chorus]|Ooh, baby, I like it raw|Yeah, baby, I like it raw (Yeah)|Ooh, baby, I like it raw|Yeah, baby, I like it raw, ahem (That shit is banging, that shit is banging)|[Verse 1]|Shimmy shimmy ya, shimmy yam, shimmy yay|Give me the mic so I can take it away|Off on a natural charge, bon voyage|Yeah, from the home of the Dodgers, Brooklyn squad|Wu-Tang Killa Bees on the swarm|Rain on your college-ass disco dorm|For you to even touch my skill|You gotta go through one killer bee and he aim for the kill now (That shit is banging)|Chop that down, pass it all around|Lyrics get hard, quick cement to the ground|For any MC in any fifty-two states|I get psycho killer, Norman Bates|My producer slam, my flow is like bam|Jump on stage and then I dip down (That shit is banging)|(I like the way you talk)||[Chorus]|Ooh, baby, I like it raw|Yeah, baby, I like it raw|Ooh, baby, I like it raw|Yeah, baby, I like it raw, ahem|Ooh, baby, I like it raw|Yeah, baby, I like it raw|Ooh, baby, I like it raw|Yeah, baby, I like it raw, ahem|You might also like[Backwards verse incorporating part of Verse Two]||[Verse 2]|See, when a nigga say that he likes it raw|Keeping it dirty, down to the floor|See, my name is the ODB|And I'll beat your ass|For the ladies who know me, tell them who the fuck I be|For the niggas who know me, tell them who the fuck I be|Huh, my style comes down on y'all like rock (Sitting on the dock of the bay)|By the dock|Come by the flock (But don't go)|By the brick, by the block|Got East coast locked down, padlock|My Zu niggas be all O-ed down by the flock||[Chorus]|Ooh, baby, I like it raw|Yeah, baby, I like it raw|Ooh, baby, I like it raw|Yeah, baby, I like it raw, ahem|Ooh, baby, I like it raw|Yeah, baby, I like it raw|Ooh, baby, I like it raw|Yeah, baby, I like it raw, ahem|[Verse 3]|Shimmy shimmy ya, shimmy yam, shimmy yay|Give me the mic so I can take it away|Off on a natural charge, bon voyage|Yeah, from the home of the Dodgers, Brooklyn squad|Wu-Tang Killa Bees on the swarm|Rain on your college-ass disco dorm|For you to even touch my skill|You gotta go through one killer bee and he aim for the kill now|Chop that down, pass it all around|Lyrics get hard, quick cement to the ground|For any MC in any fifty-two states|I get psycho killer, Norman Bates|My producer slam, my flow is like bam|Jump on stage and then I dip down||[Interlude]|Yo, y'all know the lyrics|Come on, sing with me||[Chorus]|Ooh, baby, I like it raw (Shimmy shimmy ya, yeah)|Yeah, baby, I like it raw|Ooh, baby, I like it raw (Shi-shi-shimmy shimmy ya, shimmy yam, shimmy yay)|Yeah, baby, I like it raw, ahem|Ooh, baby, I like it raw (Shi-shimmy shimmy ya, shimmy yam, shimmy yay)|Yeah, baby, I like it raw|Ooh, baby, I like it raw (Shi-shi-shimmy, shi-shimmy ya, shimmy yam, shimmy yay)|Yeah, baby, I like it raw, ahem (Shi-shimmy, shi-shi—)|Shimmy shimmy ya, shimmy yam, shimmy yay|Give me the mic so I can take it away|Shimmy shimmy ya||[Outro]|""Aw, I don't want to fuck, you can't even sing""|You had to sing, or something, to get some pussy|(I like the way you talk, talk, talk, talk, talk, talk, talk)2Embed"
Ol’ Dirty Bastard,All in Together Now,1999,"All in Together Now Lyrics[Hook]|Yeah youknowhatI'msayin|It's all I'm saying|Knahmsayin, yo I'mma tell all y'all motherfuckers something|Knahmsayin, I'm a Dalmation knahmsayin|Motherfucker I'm white and I'm black what|You can't understand it then fuck you, knahmsayin|I love this, motherfucker I need this|We work from hand to hand, from country to town|From city to state, from world to world nigga|From universe to universe|It's a white and black thing, all the world leaders|It's all, and together, I said peace, and love, from happiness|You understand me|??, turn me up|Ah turn me up (x7)|White girls shake your ass|Black girls shake your ass|Everybody shake your ass|C'mon shake your ass|Turn me up motherfuckers getting hot in here|Niggas all getting hot in here|Everybody getting hot in here|Whiteys getting hot in here|Blackies getting hot in here|Somebody getting hot in here|Everybody getting hot in here|Red people getting hot in here|Yellow people getting hot in here|Blue people getting hot in here|Aliens gettin hot in here|Somebody gettin hot in here|White people getting hot in here|Black people getting hot in here|Everybody gettin hot in here||The chamber of this banger, is 36th chamber|Understand Equality Slang, that of Allah's name|Played the rabbit, like you dead|Mork from Ork, first take support see me in The Source|Yo I take the eighty-five percent brain|Cause Black makes what makes rain|Dirty brain is like payday to me|GOD unique baby|Who's the Five Percent of the planet Earth|Tell em Poppa Wu, well it sure ain't Poppa Smurf|Got to check your blood, take you to church|Ministers down with the nerds|Ever since birth|White man always trying to take the Black man's turf|Black man built America|I named you after Asia, you ain't my Momma|Now her name is Erika, Bo Derek-ah|What, you like that slave name|It wasn't 'posed to sound better|New Wu order, New Rule order|For all the maniacs in jail read this letter|Be behind me when I'm making this cheddar|Cause I'mma make it more better for our babies|Cause they play in the same schoolyards everyday|C'mon, c'mon, c'mon, c'mon, c'mon|You might also likeYou've, got, that WHITE WHITE WHITE WHITE|White man clock on your wall|I'm tired of gettin up goin to work|For that white, white, white, white man y'all|I's got a bad boss|These thoughts was fucking Diana Ross|I ain't no ??, making this money|Nuh, show yourself|Whitey come on, get the money|My Father Allah walk with Gods|Just like the dollar bill walk with God We Trust|And I walk this dog, two-thousand two-hundred miles for you|What, let the ?? know it's done|Hey blackie, yo whitey|It's all, all, all in together now|We getting paid getting dressed for the weather now|All, all, all in together now|We getting paid gettin dressed for the weather now|All, all in together now|Getting paid getting dressed for the weather now|All in together now|We're getting paid getting dressed for the weather now, peace||It's all in together now|New World Order baby, knahmsayin|Y'all recognize it's together|You understand me, it's the Dirt Dog speaking|My word is bond and my bond is life|It's all in together now my niggas and my niggarettes|My peoples don't worry about it|It's all slang from the same gang|I'm black out, and I'm black in|I'm white out, and I'm white in, so what1Embed"
Ol’ Dirty Bastard,Dirt Dog,1999,"Dirt Dog Lyrics[Ol' Dirty Bastard]|C'mon, fuck that shit|{*panting hard seven times*}|Yo bitches out there, a-throw your hands in the air|To my niggas out there (out there)|Throw your guns in the air (one two three)|Let me hear you go - Dirt, Doooooooog!|Dirt, Doooooooog!|Let me hear you go - Dirt, Doooooooog!|Dirt, Doooooooog!|(Ahhhhh) Let me hear you go..|NO!|Never been branded, no dough shorthanded|This is why the Dirt Dog landed|And I expanded - from the help of the RZA|Shit that NUH commanded|I'm a project ho, LOVE project ho|Nigguh get BUST, at the front door|(I do) I don't don't don't, I don't don't|I don't got no love for the pro, the prostitute pro|The Brooklyn Zu know, I be like Old Joe|*pbbbbbbbbbbt* See me at the cocaine sto'|Coppin a.. eh ehh ehh.. and coppin mo'|See I'm a real nigga, give a bitch a car|Bitch want a Jeep, give a bitch a star|Bitch wanna sleep, number one..|.. umm, number one, I live in my momma house|Number one, I live in my momma house|This a Ol' Dirty Bastard production, let off SHOTS!|Be hot like I fart from a bitch's twat|I'm just a small boy, well known like Elroy|Well employed|Chest built up like steroids, electra master|Puppeteer motherfuckers|You can't control the black man's God!!!|Bluh bluh bluh bluh bluh, bluh, Bed-Stuy|Doo-doo-doo-doo-doo-doo-Dirtiest place to be|You white Flintstone, bitch|You stickin your dick in my gravel pit|Journey to the center of the Earth|The white woman tryin to slide up in|I'm the Granddaddy Man from the Senegal clan|Got the bite of a pit, keep your afro simmerin|Nigga GUARD YOUR GROUND!|(GUARD YOUR GROUND!)|You might also likeAh-throw your hands in the air|To my niggas out there, throw ya guns in the air|Let me hear you go Dirt, Doooooooog!|Dirt, Doooooooog!|Let me hear you go Dirt, Doooooooog!|Dirt, Doooooooog!|Let me hear you go Dirt, Doooooooog!|Dirt, Doooooooog!|Let me hear you go Dirt, Doooooooog!|Dirt, Doooooooog!|Let me hear you go Dirt, Dirt Doooooooog!|(I feel you penetrating through my body)|Dirt, Dirt Doooooooog!|Dirt, Doooooooog!|Dirt, Doooooooog!|Let me hear you go Dirt, Doooooooog!|Dirt, Doooooooog!|Let me hear you go..||{*some woman humming la lahhh lahh.. *}||(Oh baby I like it raw..|Yeah baby I like it RAW..)1Embed"
Ol’ Dirty Bastard,Thirsty,,"Thirsty Lyrics[Black Keith]|You don't even know me, you can't even see me|Friendly of the daylight, now I'm back, now I'm back again|Don't be scared baby, can't you see I'm thirsty?|Friends of the daylight, let me drink, let me drink, my friend|Don't be scared baby, don't be afraid|Friends of the daylight, and I'm back, and I'm back again||[Hook: Black Keith]|Never going nowhere, you can't run from me|Day and night baby, can I drink, can I drink again|Yeah, yeah, yeah, yeah, yeah, can we drink, can we drink, my friend?|Don't be scared, don't be scared, baby|Can't you see I'm thirsty? And I'm back, and I'm back, again|[Ol' Dirty Bastard]|What, first things first, man, you can't fight the curse|You can't call the doctor, you can't call the nurse|You got that Louie Loco on the side of your purse|And those tight mint sixties, about to make me burst|I can't think, let me sink into your jugular|Come have a joint, with the thirsty love guzzler|From the darkside, baby, don't be afraid|You can't fight the thirst, nor escape the Blade|I've been scoping ya, hoping you be open to|Take a sip, of the potion cause it's overdue|It's not your ordinary, it's a special brew|In the heat of the night, I will rescue you||[Hook]||[Interlude: Blade: Trinity sample]|Allow me a parting gift, to remember this|Sooner, no later, the thirst, always drink||[Outro: Black Keith]|Yeah, yeah, and I'm back, and I'm back again|Live, live.... back againYou might also like1Embed"
Ol’ Dirty Bastard,Cold Blooded,1999,"Cold Blooded Lyrics[Intro]|Y'all know nothing 'bout the pimp game|I wanna thank Rick James for letting me do this song, thank you very much||[Verse 1]|Who are you? Girl, who do you belong to?|My point of view is: girl, I think you're hot!|If we talk, what words will I describe?|There's no dictionary book to explain how you look|Cause I think you're hot! (Sexy, sexy, sexy)|[Chorus]|Cold blooded!|Girl, I think you're hot! (Sexy, sexy, sexy)|Cold blooded!||[Verse 2]|Who are you? Girl, what's your name and number?|Is it true? Girl, you think I'm hot|If we tried to get to know each other|You might find, you couldn't trade me for another|Cause I think you're so (Sexy, sexy, sexy)||[Chorus]|Cold blooded!|Girl, I think you're hot! (Sexy, sexy, sexy)|Cold blooded!||[Verse 3]|Sweetheart baby, touch me, girl, where I wanna be touched|Don't ever complain, got ya in a cobra clutch|Love me tender, love me sweet|I wanna bust this nut in a Super Freak|Oh, you're a Super Freak, fuck me anywhere|You ain't scared to ever do a do-or-dare|I wanna undress you, hold your loosie tight|And I won't cum all night!|You might also like[Chorus]|Cold blooded!|Cause I think you're hot! (Sexy, sexy, sexy)|Cold blooded, yeah!|Cause I think you're hot! (Sexy, sexy, sexy)|Cold blooded, baby!|Cause I think you're hot! (Woo!)|Cold blooded!|Cause I think you're hot! (Sexy, sexy, sexy)|(Sexy, sexy, sexy)|Ooh, baby!|Ooh, aww!|Ooh, baby!|Cold blooded!4Embed"
Ol’ Dirty Bastard,Dirty Dirty,2005,"Dirty Dirty Lyrics[Ol' Dirty Bastard]|Two steps from the border line|Anything closer will kiss the nine|Think I'm out the game? You out of your mind|Cuz I stay on track, like transit line|Keep it nappy or braided up|Dirty in the cockpit, blazin' up|Stop frontin' when you made it up|Tellin' all my hoes, you can't spray it up|Hah, huggin' nuts like tighty whites|Still trickin' on hoes like Heidi Fleiss|You know why niggas don't give you much respect|Cuz they seen you gettin' slapped with the empty gat|Know Dirt, like bow know death|When I'm huntin' down, birds of rap|Hate Dog, cuz I ate your cat|And you can eat my ass and have a coke with that|Use a spoon, unless you want a fork|Pull my dick out, watch the room get dark|Stay high with the zombie walk|Gotta sit my ass down, like Rosa Parks|[Hook 2X: high pitched female (Ol' Dirty Bastard)]|Dirty Dirty, you tell me how you do it|It look so easy, like there was nothin' to it|But they don't understand, about the Dirty M.C|It's the.... (Ohhhhhhhhhh), new track by ODB||[Rhymefest]|They say dirt and sunshine make the flowers grow|I say, fuck a bitch raw and drive your nut on the floor|Call it what you want, you son of a ho|I was 5 percent til' white bitches came and dropped it down to four|3, 2, 1, I can lick the sun with my tongue|Pull it out and smack a nigga, just for thinkin' I'm done|Shut your trap, razor blade cut your wrap|Fat girls seen me comin', started tuckin' their flab|Rhymefest and Dirt Dog, gon' spark this|The day he got to heaven, track mud on the carpets|Hot like the hot potato, you niggas ain't macho|You hot as gazpacho|Go to the show, for hot dogs and nacho's|This me and Dirt Dog's style, it's not yours||[Chorus 2X}||[Ol' Dirty Bastard]|What can make a ho, look more cuter|Hennessey shots, or smoke more Buddha?|You might also like[Rhymefest]|I don't know Dirt, now she look like Zab Judah|Test my manhood, go get my dick ruler||[Ol' Dirty Bastard]|Now you hungry, wanna eat right through her|But you better first track for a noter|Like does she have a best friend, or a daughter|Has she ever tried fuckin' under water||[Rhymefest]|Down down with the fishes, deep sea dishes|I ain't a genie, bitch, I don't respect your wishes|This trick ain't fuckin' me though, god damn|Something very wrong, I don't understand||[Ol' Dirty Bastard]|Misinterpetate, let me break it down|Two pulls make the your merry go round|Touch your toes, show me that rose|Butt naked, in a Wu-Tang pose|Wide open, girl, everything goes|Real freaky, when you powder that nose||[Rhymefest]|Keep it and move, I sleep in the nude|I'm keepin' it rude, pull out my dick and pee in the food|On the way to the stars, don, where's the map?|We fuckin' there, and we gonna fuck back|[Hook 2X]||[Outro: Rhymefest]|Yeah, Dirt Dog, Rhymefest, you want it, man|Rest in peace, I know you heaven right now|Trackin' mud on the carpet, so, we gon' let ya|Do what you do it's the ohhhhhhh|Don't forget the crew, it's the Wuuuuuu|I thought you knew, it's the Ol' Dirt Dog|Rhymefest, yeah yeah, from now to 3000, man|What's rap with Dirty? What's the world without Dirt?|Just a bunch of fuckin' water, ohhhhhhhhh|We out....Embed"
Ol’ Dirty Bastard,Cracker Jack,1999,"Cracker Jack Lyrics""C'mon baby, c'mon c'mon baby"" repeats|In background all throughout the song||""You bitches can't do nothin"" repeats|In background through intro||[Intro: ODB]|It's Ol' Dirty Bastard and shit, know'm sayin?|I wanna give a big shout out to my nigga Lou|KnowI'msayin? You know, you know, know|I wanna lock all the bitches down|I wanna lock all the bitches down from the North|To East, to West, to South|KnowI'msayin?|I wanna.. help me put these bitches in my trance|I want y'all to suck my lizard|You bitches wanna fuck me when you smell my under-arms|[ODB]|I'll make yo' dick disappear|I ain't hearin' anymore weird sounds in the air|PSSSSSSS... you can't purr no more|You wanna kneel and suck dick? I'mma keep your throat sore|Bitch you got herpes in ya ass|Every time you fuck a nigga, he dies fast|And you won't last|The pussy break down from a rash|It's hard for you to walk, cuz you stuck up in your ass|Don't ask me for no cash|You better not be tellin' me to give them no cash|Ash, bash, crash, sad ass||[Hook: ODB]|Give me a little of that Cracker Jack|You ain't caramel coated Cracker Jack|Well surprise, bitch you gonna get waxed|That's that shit, you can't do nothin' about||[ODB]|Girls ain't pretty to me anymore|Cuz you ain't bein a real whore|Ooh, you ain't a real whore|*I'm gettin' hot and touchin' myself!*|You can't say, wear nails anymore|You ain't givin a, manicure|Suckin' my dick is gonna be your cure|If you don't, your punishment|You can't get off until you suck my dick|Physically I operate your brain to function|Give me anything, that I want and|ALL GIRLS WANNA FUCK ME EVERYDAY|And give me that, the money|Don't even know it happens naturally|Especially when I'm playin with the chemistry|THE MONEY COMIN TO ME FIRST|You gonna keep dyin til you die from thirst|I WANT A DIFFERENT GIRL EVERYDAY|If you wanna die, you gotta drink my sperm|The other way to die, is eat a can of worms|You might also likeChorus 3X||[Outro: ODB]|Give me a little...|Yo, I love you girls cuz you wanna stick your tongue up in my ass|Or you can't taste, smell, touch or hear, or see|I got you in a smash, give me it!||[Instrumental for next 58 seconds]1Embed"
Ol’ Dirty Bastard,Back in the Air,2005,"Back in the Air Lyrics[Verse 1: Ol' Dirty Bastard]|We used to sleep in the staircase, smoke weed in the staircase|Friday night got drunk, used to pee in the staircase|Hopin' a cop might slip, I'm never known to drop the clip|You copped the Fifth, nigga, I'll pop the fifth|I show no mercy, dunk like a bar of Hershey|Call my gun, Lil' Seymour, bitch, or Big Percy|A Dapper Dan fan, who will clap a man|For five grand of small bills, wrapped in a rubberband|Then lay up in a fat pair of titties, my bitch is so saditty|This is Dirt McGirt, ho, not P. Diddy|All we got in common is the money, the only thing I want is the money|You see my face on the wall of every precinct|Bitches keep your pussy decent, I'm juvenile delinquent|For guns that I creep with, they whisper, in secret|Only bitch that peepin', is the one that I sleep with, nih-huh!|[Hook: Ol' Dirty Bastard]|Alotta niggas wanna dust me off|Bad bitches wanna suck me off|Rockafella dropped a million here|And Dirt McGirt back in the air|All my gangstas, where ya at?|Throw your guns up and make them clap|Tell me now, muthafuckas, you strapped?|And bitch betta have my money||[Verse 2: Ghostface Killah]|Aiyo, the bitch better have your money and mine|Cuz if she don't, we both gon' double team that bitch from behind|And for them niggas outside screamin' that|'Somebody gotta die' shit, same dudes on the cop's dick|This is Tone, y'all niggas be frontin'|And most of y'all niggas don't got no guns|Borrowed your man's shit, how's that for a bum?|Dum-dums emptied out of pun son, so see man, see Ach' run|See spots over my Reebok's, cuz he got done|Cheap shots fell out his weak Glock and he got stung|My cheap gun is a gangsta's protein|Treat bitches with the utmost respect, like get 'em wetted|Tellin' to, drink the milk, boo, don't even wet it|This is Starky, I got a foot fetish, loot fetish|With the dust-head men, we got good credit|You might also like[Hook]||[Verse 3: Ol' Dirty Bastard]|Notorious Glock buster, cap peelin', block hustler|Who slap hoes, who lack feelings|Black building, crack dealing, black villain|Had a taste for blood spillin', love stealin'|Any thing that twinkle bright to my eye sight|Many nights I used to stay up, at the twilight|And wonder to myself, if's there's a Heaven or Hell|Been alone in these streets, since eleven or twelve|On my own, I run buckwild in the West|A knucklehead nigga, used to sleep in my vest|Had no home, my Moms used to show me no lovin'|Burn the crib down, try'nna dry my shirt with the oven|Now I'm exiled, destined for penal|Hyperactive off the cocaine, got me senile|Back on the block, knowledge to build, knowledge to kill|Intent to put a dent in your grill with the steel||[Hook]1Embed"
Ol’ Dirty Bastard,ODB ’98 Grammy Interruption,,"ODB ’98 Grammy Interruption Lyrics""Please calm down, the music & everything, everything|(?) I went and bought me an outfit today that costed a lot of money, today|You know what I mean, because I figured that Wu-Tang was gonna win|I don't know how y'all see it, but when it comes to the children, Wu-Tang is for the children, we teach the children|You know what I mean, Puffy is good but WU-TANG IS THE BEST!|Okay, I want y'all to know that this is ODB and I LOVE YOU ALL, Peace!""||-Ol' Dirty Bastard's Classic 1998 Grammy Cameo (R.I.P.)2Embed"
Ol’ Dirty Bastard,High in the Clouds,2005,"High in the Clouds Lyrics[Hook: Ol' Dirty Bastard]|I wanna stay high in the clouds|I wanna keep plenty of pussy around|I'm gonna keep puttin' in bullets in pocket|Just in case, it's goin' down|I'm a Brooklyn soldier, yes, I'm is|If you lookin' for a problem, here it is|I'm worser than the cross and bones, and that's danger|I don't give a fuck, what beef it is||[Ol' Dirty Bastard]|Now I'mma get serious, pussy don't talk, went the heat come out|Niggas sleep on Dirty, til the street come out|I like fame, but lockdown changed the nigga|Now it's all about the gauge, on the stage for nigga|Cuz haters wanna shoot, everything that shine|So I'm prepared, to lock and load my rhymes|Eat, two at a time, while my mind is bent|And dare motherfucker, come with Brook' with that|I be rollin' on the Boulevard, nothin' better rush|I'm like Big Ben with my middle finger up|Sidewalk hash, make thugs relax|Got a team that could devour your habitat|More gritty than Diddy, cause my hair's uncombed|Streets I roam, are too hot to throw on poems|Feel like every block's home, when the yay is yo|Gotta rob a motherfucker when the day is slow|[Hook]||[Black Rob]|Uh, pussy doctor, four-four cocker|Platinum, baby, ya'll niggas is goin' copper|I'm down in Bad Boy South with the nigga Chopper|Programmed to blow shit up, like Dennis Hopper|Hella pointed, hop out the helicopter|It's L.A.X. for the weed, it's hella proper|I rap, but still stick hoes for door knockers|And if she's persistent, block her, block her, block her|Infered, I call it the show shocker|It's M.S.G., with Jay-Z, the show stopper|And this is for them gangsta dudes, know you boppin'|That take dough, and don't take shorts for no coppers|My team are life stoppers, watch me split ya life up|Like Mekhi Phifer, in the movie ""Clockers""|And just for doing the thing, they try to lock us|Wanna find me? I'm way in' the back with the pill poppers||[Hook 2X]You might also likeEmbed"
Ol’ Dirty Bastard,Taking a Shit,2002,"Taking a Shit Lyrics[Ol' Dirty Bastard]|This is the cleanest bathroom I've ever seen|I'mma sit my shit down|Uhh, ahhh, ahhh, oh shit *fart* uhh hold on, I'm good|Take my shit, now, boy|Nigga gotta shit! Nigga gotta shit!|Ain't nothing wrong!|What? What, wash the toilet bowl?|That look clean to me|Ahh, shit -- shit, lord|Oh... damn... ahh, ahh, fuck, man|Drinking too much of that damn wood, everytime|Shit... mmm rush no shit...|Ugh... ahh, damn... wipe my ass|I don't know why they don't just put one of them|Protective covers over the seat|Fuck I might catch some shit up in my assYou might also like1Embed"
Ol’ Dirty Bastard,Pop Shots (Clinton Sparks Remix),2005,"Pop Shots (Clinton Sparks Remix) Lyrics[Intro: Ol' Dirty Bastard]|None of you, nuh, betta look at funny|Nuh, you know my name now -- ODB||[Hook 2X: Ol' Dirty Bastard (sample)]|As I poppppppppppp, shotttttttttttttttttts (we gon' pop these shots!)|As I po-a-opppppppp, shotttttttttttttttttts (we gon' pop these shots!)||[Ol' Dirty Bastard]|'86 was the year that it started|Crack hit the states, and my hood got to poppin'|Back then, you had to catch it with narcotics|Without a doubt, Brooklyn had the hardest projects|Nowadays, if a nigga say you got it|You be sitting in the county, with like 3 or 4 charges|Young when started, but I had a talent|To get this package off, cuz I took it as a challenge|Til older niggas game me much as I can handle|Cop the eagle, started jackin' with the green New Balance shit|I'm feelin' clean, I was only thirteen|With the heavy starch, on my Bugle Boy Jeans|My name's spelled right on my four finger ring|It was Dirt then, cuz McGirt you ain't seen|[Hook 2X]||[Ol' Dirty Bastard]|Toe to toe, I scrap with the best|If I spit ten rhymes, nigga, nine gon' connect|If you in front of 1 or 2, I respect|Cuz I probably just forgot, and wrote it strictly for my set|Wu-Tang, man I love my set|Niggas comin' up here, this is where the G's at|Look here, more money, more problems, my ass|You'se a naive cat, if you still believe that, for real|That's a trick to try to keep you where you at|All content, while niggas ridin' Bentley's and Maybach|Think I'mma lay back, playa, forget it|First hundred G's, I see, nigga, I'm tryin' to flip it|And that's some real shit, not just a lyric|Drop a couple open cases, not too specific|Niggas out here tryin' to prove whose the realest|It's ok to pop shit, but come a little different||[Hook 2X]||[Outro: cut up samples]|""ODB"" - cut it up|""Recognize I'm a fool, and you lovin' me""You might also likeEmbed"
