rapper,song,year,lyrics
Guru,Certified,2000,"Certified Lyrics[Guru]|Niggas gotta know we've puttin it down|This shit is certified right here (whoo yes, yes)|No games with this right here|Straight to the di-dome, like this (uhh, uhh)||[Hook: Bilal]|This right here, has been cer-ti-fied|For years.. ahhhahhh-ah-ah-ah-ah-ah|He's got soul up in his blueprint, and he's ready to vocalize|So we, passin the mic your way, come on testify..|[Guru]|Prepare each element with raw street intelligence|Dig the soul this is, complete elegance|Heartbeat delegates when I spit each melon's hit|Like to build ill like, repeat felons get|Plus I'm jazzy and like to dress to impress|It's the baldhead buddha, with the mic caress|And I might suggest, that you broaden your mind|You spend a lot of your time dancin to fraudulent rhymes|Like a breath of fresh air we gonna, change the pace|Not a mental slave, so save the angry face|It's the return of the mellow voiced maestro, and my flow|Eliminates the comp like Geico|Insurance - just for your body's endurance|You get more for your money, or your partyin purest|So don't start to get nervous now that we up in the spot|We've been certified for years, you gonna love it a lot||[Hook]||[Jay Dee]|Who, me? That nigga Jay, Dee (Jay Dee)|Some plod to beats that I, flow to|Run men through, with Gu-ru (Guru)|As for me, I be the nigga that's tight|You got to seeeeeeee|In order for you, to believeeeeeee|Singin these words, with easeeeee|Talkin bout, boom - a-shaka-laka|-a-laka-laka-BOOM!|Roll the weed and lose the seeds asshole|You can breathe three-hundred-and-sixty degrees|Of HEAT, sing with the soul|Straight from the streets, of Illadelph|Move your feet - ahh-HAH, pimp shit|(It's that pimp shit) Big whips with full clips|Got mad chicks, on my dick|Ridin by, so say it loud, in your face!|You might also like[Hook]||[Guru]|Soulful|Tinted window whips, lots of chicks lots of chips|Anything ain't right then the brother's gotta flip|Or skinnydip, after a sip of Cognac rap|Any wack wimp with whiskers, I bomb that cat|Alarm that cat, that when we slide through abide to|The rules that's been laid down by (?) true like bibles|I'm liable, to come through, seven deep with Wizzies|And ditch 'em while other ladies whisper, who is he?|Then later leave with eight new ones, me an airtight Willie|Bout to smack you silly with two guns|So hereby I certify don't care if you feel hurt if I|Testify, against your false words or lies|Word to God this is my job I'm workin hard every minute|Movin up in the rat race, city council to senate|So what you don't get it? You can't front no more|Been certified for years, can't speak to chumps no more||[Hook 2X]||[Guru over 2nd repeat]|This one right here|Has been certified, for years|That's right|Soul up in his blueprint, ready to vocalize|Pass the mic this way, testify|Hmm, like they say it doesn't hurt to try|This here, is bonafied baby, certified baby|Jazzmatazz 3rd edition|Gifted Unlimited Rhymes Universal|No rehearsal, certified with virtue|Respect the circle|It's me and the B-I-L-A-L|YouknowhatI'msayin? Jay Dee from Pay Jay|Airtight Willie heh, from Boston to New Yiddy|All the way to Philly|Now in the D sittin pretty|CertifiedEmbed"
Guru,Insert B (The Real Deal)/Nobody Knows,1995,"Insert B (The Real Deal)/Nobody Knows Lyrics""So when you think you know the whole|You don't even know the half"" --] Guru, _Mostly Tha Voice_||Chorus: Shara Nelson and Guru (repeat 2X)||[Shara Nelson] (Guru)|Nobody knows Nobody knows, the insides and out y'all|What I'm goin through Nobody knows what's behind the scenes|Nobody knows Nobody knows about the hardship and sorrow|What I feel inside Nobody knows about the dreams.. bout the dreams..|[Guru]|I'm catchin a flashback of the days when|My pockets were dry, I only had a few friends|Those same brothers now my family|We've been through it all, in this industry|Mad frustrated, ready to flip|Because the company was playin me like some dumb kid|Video out and I'm still ridin the train|Workin and hustlin, no pain no gain|Now here comes the spotlight, still somethin's not right|I gotta pay my rent by five o'clock tonight|Livin on fifty cent noodles|But I'm playin the game, that the brothers know I'm true to|Can't let up, although the journey is rough|Focus on the goal like it's the Stanley Cup|I gotta play this thing for keeps|My only stress relief is the hip-hop beats||Chorus: Shara Nelson and Guru||[Shara Nelson] (Guru)|Nobody knows Nobody knows, the insides and out y'all|When I close the door Nobody knows what's behind the scenes|Nobody knows Nobody knows about the hardship and sorrow|They try to kill my dreams Nobody knows about the dreams.. bout the dreams..|You might also like[Guru]|Skippin the turnstyles, everyday lifestyle|Lookin at this world with mad anger cause it's wild|People thinkin that I'm blowin up|But they don't understand, the young man is growin up|Now who you think I should trust?|Better rely on self, no time for missin the bus|Fake people, phony characters|They begin to swarm, so I built up barriers|To block em out, but they still dwellin|Makes me wanna just start yellin|But I play it cool though, cause I'm no fool yo|See chumps'll always try to break down your flow||Chorus: Shara Nelson and Guru||[Shara Nelson] (Guru)|Nobody knows Nobody knows, the insides and out y'all|What I'm goin through Nobody knows what's behind the scenes|Nobody knows Nobody knows about the hardship and sorrow|What I feel inside Nobody knows about the dreams.. bout the dreams..||[Guru]|No time for misery, no time for empty wishin|'fridgerator's bare, killin roaches in the kitchen|Just spent my last on a 40|To sip away my troubles, now it's worse, cause I'm hungry|I check my man for advice|He lent me 20 dollars and we lounged and got nice|I told him nobody knows about the wack side|I feel like a slave gettin whipped on my backside|Chorus: Shara Nelson and Guru (repeat 2X)||[Shara Nelson] (Guru)|Nobody knows Nobody knows, the insides and out y'all|When I close the door Nobody knows what's behind the scenes|Nobody knows Nobody knows about the hardship and sorrow|They try to kill my dreams Nobody knows about the dreams.. bout the dreams..||Chorus: Shara Nelson and Guru (repeat 2X)||[Shara Nelson] (Guru)|Nobody knows Nobody knows, the insides and out y'all|What I'm goin through Nobody knows what's behind the scenes|Nobody knows Nobody knows about the hardship and sorrow|What I feel inside Nobody knows about the dreams.. bout the dreams..Embed"
Guru,Who’s There?,2000,"Who’s There? Lyrics[Guru]|These distraught thoughts of a single mother in a homeless shelter|About pain and heartache, ain't nothing you can tell her|The case worker says that she should find a job|But does this worker know what kind of jobs that there are?|Degrading things like cleaning up people's vomit|For a little bit of dough, and plus your brain gets nothing from it|I'm smarter than that this girl thinks to herself|I'm worth more than that, she thinks to herself|She pours a drink for herself while she stares out the window|This guy says he got work for her, maybe she should go to him yo|The money's good, and plus he'll dress her up nice|She left her baby's daddy cuz he beat her up twice|She don't really like sex|But she hates welfare checks|And where there's money, that's where she thinks there's respect|And what's this girl's purpose? Will she self-destruct?|When this sisters about to go down, who's there to help her up?|[Chorus - Les Nubians]|Qui prendra soin de moi, quand dans mon coeur il fait trop froid|Quand dans la nuit je traîne ma peine;|Dans l'indifférence générale, je taille ma route|Qui prendra soin de moi, quand je serai au plus bas|Qui me dira lève la tête|Tu vaux mieux que ça. Who’s there? Who’s there ?||[Guru]|These distraught thoughts of a young man in a rooming house|This messed up life, this poverty, he could do without|But what options does he have when all hope is gone?|A brother gotta eat, plus all the Henny and all the smoke is gone|All it takes is one quick stick|Gotta fill his belly now, which vic should he pick?|He does his dirt all by his lonely, forget his homies|He doesn't fell like splitting any loot, them suckas be acting phony|So much potential but all gone to waste|Now he lurks in night, with a loaded gun on his waist|Too late for this lost soul, his life's in a chokehold|Mentality is weak, and doing crime is all he knows|Never caring who he hurts, as long as he's taking money|Forget an education, and legal ways of making money|And what's this kid's purpose? Will he self-destruct?|When a brother's about to go down, who's there to help him up?|You might also like[Chorus - Les Nubians]||[Guru]|Who's there for my people on the streets? (Who's there? Who's there?)|Who's there for my people who got nothing to eat? (Who's there? Who's there?)|They build more prisons, and close down schools|Who's there to teach the children the golden rules?(Who's there? Who's there?)|Who's there for my people in the streets?(Who's there? Who's there?)|Who's there for my people who got nothing to eat?(Who's there? Who's there?)|They break our family, neglect the elderly|Who's there to bring a cure? Where's the remedy?(Who's there? Who's there?)||[Chorus - Les Nubians]1Embed"
Guru,For You,1995,"For You Lyrics[Intro: Guru]|Dedicated to all my peeps, who looked out over the years|KnawhatI'msayin? This one's for you||[Chorus: Guru + Me'Shell Ndegeocello]|For you, dedicated true|I'm doing this one for you|For you, dedicated true|I'm doing this one for you||[Verse 1: Guru]|To my moms and my pops, I'm glad you stayed together|I don't know too many people to demonstrate true love better|Nowadays kids don't have anyone|But you were there and determined, to make me get plenty done|Yes to achieve although a lot of times I hurt you|But I'm matured now, I'm showing you my true virtue|As I deliver to you, an oath of never ending love|Admiration and respect, for there is nothing above|A mother's strength and a father's concern|There was guidance, no matter which way I turned|Yo pops if I could be half the man you are I'd be a star|Moms thanks for pushing me real far|As I proceed through the tundra and harsh winds|I think reviewing what you've instilled within|So I'm taking time out to let you know|Once a boy now a man thanks for helping me grow|[Chorus: Guru + Me'Shell Ndegeocello]|For you, dedicated true|I'm doing this one for you|For you, dedicated true|I'm doing this one for you|For you, dedicated true|I'm doing this one for you|For you, dedicated true|I'm doing this one for you||[Verse 2: Guru]|Going out to my peoples for all the times we've spent|Fifty deep up in the party getting crazy stupid bent|Around the block puffin lye, cruising in the car|Whatever we was doing, I won't forget it Baby Pah|When I had no dough, you were there|You hooked me with some ends, to show me that you cared|You stood by me through the ups and downs|While the other faking clowns tried to start hanging around|See you were always genuine|That's why respect is due and I got you on my mind|A lot of people might not understand the way we click|We're rolling thick, hitting harder than a ton of bricks|With all the drama and the phony personas|I'd rather check my man so we can share some knowledge|If the streets were college, some MCs would flunk out|Sending shouts to my peeps, crazy love no doubt|You might also like[Chorus]|For you, dedicated true|I'm doin this one for you|For you, dedicated true|I'm doin this one for you||[Verse 3: Guru]|A true friend kid, is mad mad rare|Trusting others is a risk, a lot of things ain't fair|'Cause where I be at, a lot of strange things happen jack|You can know a kid for years and still he'll stab you in the back|But that's alright cause I'm a good judge of character|And me and my family, we maintain the balance to|Master the challenges of life|Like the chain and the star, we link up to shine mad bright|To all my boys way across the country|Dealing with the struggle, The Good, the Bad and the Ugly|Yo under pressure, we're the best|No matter what the circumstance, no matter how much stress|Our force has the power to bring forth change|I'd rather see us succeed than feel shame or go insane|Dedicated to my fam that supported|You shall always, I said always be applauded||[Chorus: Guru + Me'Shell Ndegeocello]|For you, dedicated true|I'm doing this one for you|For you, dedicated true|I'm doing this one for you|For you, dedicated true|I'm doingthis one for you|For you, dedicated true|I'm doing this one for youEmbed"
Guru,The Way It Iz,1997,"The Way It Iz Lyrics[Intro: Guru (Kai:Bee)]|Yeah (New York, New York)|Time to get up in that hit-ass (Brooklyn)|Uh, the rap savior (representin' kid)|Ill behavior (let's break it down)||[Hook: Guru, Kai:Bee and Lil' Dap]|This world is full of thugs, hustlers, big willie mobsters|I kill rappers on a reg cause it's my job to|Separate the real from the fake|So I reveal the truth and break it down on a wax plate|[Verse 1: Guru]|Your raps get bombarded|Allahu akbar, baby pal don't disregard it|Wanna be slick chicks, why you act so retarded?|All you pseudo-tough guys end up dearly departed|As a young juvenile I started, learnin' from some older dudes|From the pimps to stick-up men|And back then you had to know the rules|The peer pressure it can get ya, knocked and locked-up|Or laid the fuck out upon a stretcher||[Hook]|This world is full of thugs, hustlers, big willie mobsters|I kill rappers on a reg cause it's my job to|Separate the real from the fake|So I reveal the truth and break it down on a wax plate||[Verse 2: Kai:Bee]|Peep the melody, Brooklyn is deeper than a felony|Raps are full of violence, who wanna challenge?|Cause Kai rap whatever Kai choose to kick|A man's child from the Nile|Look at my style ain't it raw?|But too mature to be labeled wild|Ain't nothin' fake I create, I don't tolerate static|My brain'll cause drama like an automatic|So bang, I'm livin' large like a king|The addict, I'm kickin' pure mathematics|With the power to rule, I give my knowledge as a tool|Plus I'm invisible and I apply by usin' my third Eye|Stimulation and high off the lie|And better yet I'm a vet as I manifest|Wise words from my breath|And my wisdom'll flow until my dyin' day of death|With topics and subjects to every aspect|I bless the mic with intellect|You might also like[Verse 3: Guru]|Don't pay attention you'll get stuck, you're straight outta luck|Cause niggas been beamin' you and they schemin' for fast bucks|While chickenheads be awestruck by the thugs|With ill mugs who act bugged and don't give a fuck|It's systematic when flippin' dough like acrobatics|Fiends and addicts gettin' served by cream fanatics|It's savage, Jakes more corrupt than we are|In the alley behind the bar|Bringin' product from Panama and Bogota|Rulin' the game superior|The crime biz, the way it iz in America|I'm killin' rappers like I've gone mad|My heat is righteous, too many brothers have gone bad||[Verse 4: Kai:Bee and Guru]|At times I lay in my bed holdin' my head smokin' weed|Like a dred drinkin' liquor for dough, fact of myself|One question (Yo, what's that, huh?)|Why adolescents gotta get murdered to learn a lesson?|Stay on point with the joint in my Guess|Cause ain't no tellin' us when slugs might touch my chest|Feelin' like I'm blessed|Livin' life by the day, Monday through Sunday|Involved in gunplay, it's like a warzone|That's why I think with the chrome and hold my own|Whenever walkin' these streets alone|It's like I walk on top of high heat with no shoes on my feet|Watchin' the flames get higher as the gun shots fire|[Hook]|This world is full of thugs, hustlers, big willie mobsters|I kill rappers on a reg cause it's my job to|Separate the real from the fake|So I reveal the truth and break it down on a wax plate||[Verse 5: Guru]|I'm supposed to give up guns 'til my probation is done|Still I'm waitin' for son to bring the three-eight long one|They try to deny what's happenin' to us|But nowadays it pays to be strapped ready to bust|Let's discuss, what would you do?|If you're confronted with jealousy you at least get a twenty-two|Plenty of us go through this syndrome|It's better to fight than die poor and alone|The mob guys be gettin' loot for protection|They live and die for their profession||[Hook]|This world is full of thugs, hustlers, big willie mobsters|I kill rappers on a reg cause it's my job to|Separate the real from the fake|So I reveal the truth and break it down on a wax plate||[Bridge: Lil' Dap]|Yeah, we doin' it low budget environment style|It's like walkin' through the ghetto when the feelin' is fine|Everybody know the time, uh, East New York Style, uh|Yeah, East New York Style||[Hook]|This world is full of thugs, hustlers, big willie mobsters|I kill rappers on a reg cause it's my job to|Separate the real from the fake|So I reveal the truth and break it down on a wax plate2Embed"
Guru,Something in the Past,1995,"Something in the Past LyricsI haven't seen you in a while, since you sparked the flame|We had the joys and pain, the sunshine and rain|Now you got your man, I got my staff and we laugh|Then I realize.. it was something in the past||Yo you look good, how you been?|How's my little man, how's he doing?|And umm.. did you get the package that I sent?|I hope that he knows that there's someone who loves him|But I'm gettin vexed at you and I|I can't front baby, yeah you still look fly|And as I try, to get my words together|There's a lot of nice times that I start to remember|The good shit always outweighed the bad|I never wanted to make you sad|So think of me, as one man|Who has crazy respect for you, as a woman|Although the plans didn't work out|It doesn't mean I won't look out|For you and yours, I wish you the best|Because it's over I guess|I haven't seen you in a while, since you sparked the flame|We had the joys and pain, the sunshine and rain|Now you got your man, I got my staff and we laugh|Then I realize.. it's something in the past||Now I'm livin the life, of a true mack|Devoted to my music, tryin hard not to look back|But on occasion I can see your face|The memories, they got me driftin a little taste|But now you're doin your thing, I'm takin care of mine|And so we're movin on, leavin the past behind|I guess relationships they ain't for me|That's why I had to set you free||I haven't seen you in a while, since you sparked the flame|We had the joys and pain, the sunshine and rain|Now you got your man, I got my staff and we laugh|Then I realize.. it's something in the past||Haven't seen you in a while, since you sparked the flame|We had the joys and pain, sunshine and rain|Now you got your man, I got my staff and we laugh|Then I realize.. it's something in the past||My personality is magnanimous|That's why the ladies always cause a fuss|It's in the past what we had|Aiyyo respect to your moms and peace to your dad|I'm glad, that we've been through this|Because you know what? I've noticed|A lot about myself, see I wanna gain wealth|They say, that chasin women is bad for your health|You might also likeI haven't seen you in a while, since you sparked the flame|We have the joys and pain, the sunshine and rain|Now you got your man, I got my staff and we laugh|Then I realize.. it's something in the past||Haven't seen you in a while, since you sparked the flame|We had the joys and pain, the sunshine and rain|Now you got your man, I got my staff and we laugh|Then I realize.. it's something in the past||Somethin in the past|Somethin in the past|These moments never last|Somethin in the past||Dedicated to all the ex girls|You know I'm on with the next girl|Peace3Embed"
Guru,Slicker Than Most,1993,"Slicker Than Most Lyrics[Hook]|All around the city and from coast to coast|I'm slicker than most, I'm slicker than most|All around the city and from coast to coast|I'm slicker than most, I'm slicker than most||[Verse 1]|Who put the jazz in the hip-hop funk?|It's me chump.. the originator with the flavor|Just like a fine-tuned sax, I'm all of that|I'm gettin fatter than fat, to be exact|So when you step to see the man command|Don't get too close, unless you can't withstand|The pressure, cause now I'm the aggressor|Callin you out, to test skills|Let's see who get props, and who gives the best, thrills|Chill kid, you gotta acknowledge|I'm like dope.. yeah that's what you could call it|Or better yet, just say I'm slick|[Hook]|All around the city and from coast to coast|I'm slicker than most, I'm slicker than most|All around the city and from coast to coast|I'm slicker than most, I'm slicker than most||[Verse 2]|The word is out, Guru's got all the clout|And when I'm rappin, the fans just shout (HO!!)|'Cause I be givin what they want yo|Lyrics are tight with much insight bro|So never second-guess the smooth one|And if a sucker tries to diss, then I'm the rude one|'Cause I can kick it, you know I rip it|Yo pass the brew, so I can sip it|I'm wicked when it comes down to the rhyme|So in '93, I'm takin what's mine|And this you gotta acknowledge|'Cause I'm slick, so watch me clock the dollars||[Hook]|All around the city and from coast to coast|I'm slicker than most, I'm slicker than most|All around the city and from coast to coast|I'm slicker than most, I'm slicker than most|You might also like[Verse 3]|BOOM ya ras claat, you're gettin burned on the spot|No if's or but's, 'cause I'll go nuts|I never take a short, I rap for more than sport|So now you're caught, down to your last resort|Whisperin behind my back just like a pansy|I break an MC's neck, yes I can G|So chill 'cause this you gotta acknowledge|I'm SLAMMIN, yeah that's what you could call it|Or better yet just say I'm slick|'Cause I'm demolishin rappers, lickety-split|You know I'm slick|Hmm, you know I'm slick|Mmmm, you know I'm slick||[Hook]|All around the city and from coast to coast|I'm slicker than most, I'm slicker than most|All around the city and from coast to coast|I'm slicker than most, I'm slicker than most||[Outro]|""I rock the house, and I..."" (3x)|""I rock the house, and I..."" (4x to fade)Embed"
Guru,Supa Love,2000,"Supa Love Lyrics[Kelis] From - last night (repeat 9X)||[Kelis - talking over repeat]|Yeahh baby|Last night was.. y'know|I mean..|When you touched me I, I couldn't believe it was..|Ohh baby|You don't know what you do to me baby|Ah-ahhh..|[Guru]|Supa love, baby you know youse a trooper love|Youse a dove, I hold you truly above|All the pigeons chickenheads golddiggers and them|You got it goin on, your game's bigger than them|Take me back to the sensual feelings, your sexual healing|Soothes me, after a day of business dealings|What you wearin? I know you look good, you even cook good|And I'mma steal your love like a crook would, watch me||[Kelis]|You must be, out of your mind|If you think you're gettin away (yeahh, uh-huh)|What you did to me last night|Baby you've gotta stay (come again, come again)|I understand there's other places you must go|(yeah, but wait a minute)|But there's one thing you gotta do|Baby before you go, so give me that love||Love, that supa love|The kind that keeps you all day dreamin of|(gimme that love baby)|That's top rhythm love|Still feels good when you know it would|(yeah, I need that love)|Love, that supa love|The kind that keeps you all day dreamin of|(ohh, I can't stop)|Love, chocolate love|Melt it down with me.. (mmmm)|You might also like[Kelis] From - last night||[Guru]|There's not a problem that I can't fix|Not a hot track, that I can't flip|There ain't no sex style, that you can't pick|After my supa love, you'll be like you can't switch|You'll be hooked, shook cause you took the time out|To let me have your body plus turn your mind out|I was caressin you tight, blessin you right|You was suggestin to continue that, all last night|The best love, check how I do it with finesse love|Swing it with me, go on and put me to the test love|I'mma do the same to you..|And make sure you're takin care of the job you came to do||[Kelis]|I can't get it outta my mind|What you did to me yesterday (welll, uh-huh)|Baby this is so not right|It's unfair how you play (come again, come again)|What you did to my heart, to you it's just so so|(yeah, but wait a minute)|But there's one thing you gotta do|Baby before you go, so give me that love|Love, that supa love (that super)|The kind that keeps you all day dreamin of|(gimme that love)|That's top rhythm love|Still feels good when you know it would|(yeah, gimme that love!)|Love, that supa love|The kind that keeps you all day dreamin of|(I need it!)|Love, chocolate love|Melt it down with me.. (mmmm)||[Kelis] From - last night (repeat 9X)||[Kelis - talking over repeat]|Do you remember..|What I did when you walked in the door?|Huh yeahh, I know you do|Ooohh, last night was..|So good baby!|Will you touch me again?|You know, right there||Give me that love!|Love, that supa love (that super)|The kind that keeps you all day dreamin of|(gimme that love)|That's top rhythm love|Still feels good when you know it would|(yeah, gimme that love!)|Love, that supa love|The kind that keeps you all day dreamin of|(I need it!)|Love, chocolate love|Melt it down with me.. (mmmm)|So give me that love!|Love, that supa love (that super)|The kind that keeps you all day dreamin of|(gimme that love)|That's top rhythm love|Still feels good when you know it would|(yeah, gimme that love!)|Love, that supa love|The kind that keeps you all day dreamin of|Love, chocolate love|Melt it down with me..1Embed"
Guru,Rollin’ Dolo,2001,"Rollin’ Dolo Lyrics(Intro)|That's right, Boston|Yeah, Boston niggas be rollin' dolo from state to state|It's nothing, we do this||[Chorus]|Still nobody guards I stay sucker free|Still sling rhymes hard I stay puffing trees|Rollin' Dolo from state to state|Still drop the hot shit for you to pull out your crate|[Guru]|Yo, jealousy can kill so I test my skill|Any pomp I can romp and stomp at will|Now as I gets my thrill it's like my daily drill|You spill raps and invade cause I've been made to ill|You can't talk the talk, you can't walk the walk|Been dwelling with the muggers and the murderers talk|Your shocked by the way I regulate ya' obliterate ya'|Erase your obsolete weak cheap data||[ED O.G.]|It's this hip-hop art I stay true to, crack brew to|I fuck your girl a lot better than you do|The type of lyrics I spit will never fail you|Battle you online, type a letter forward it then email you|Take you off the track and de-rail you|Get the hell out my face don't want to be near you|Don't want your snippets hate your album or your headshots|It's ED O.G. in the black-fitted Red Sox|Thuggin' the streets but you soft at home|You got skills off the dome?|I'm a off your dome|This is a battlefield, no time for screaming and yelling|You get smacked in the face use your ice for the swelling|Besides the records I'm selling|My momma' raised no felon|On the hunt like Helen|For whack rappers who's jellin'|This is drama not a kitty show|You want to get fucked up|Like the low-budget video|I know a lot of time's passed|The ED O.G. is still here and ya'll still half-ass|You might also like[Chorus]|{Ya'll still half ass}|{Ya'll half-ass rappers}|Still nobody guards I stay sucker free|Still sling rhymes hard I stay puffing trees|Rollin' Dolo from state to state|Still drop the hot shit for you to pull out your crate||[Big Shug]|It's the return of the mouth-musher, skull-crusher|Pack myself with two nines and cold crush ya|That nigga all day beating down suckers|Sporting the game making it get more rougher|The face-puncher the hot-cruncher|The have it with gods for the law out-to-luncher|The seven-thirty, know I'm more than a sick man|The streets raised this wild ass nigga from ""Murderpan""|The real rapper the pimp-slapper|The put on the socks with your suit and stay dapper|Whoa, the chump-choker the backwood tree smoker|Stash the gats in the sofa it's all over|One life to live and that's that|I keep my lyrics heavily packed and cocked back|I'll smash you right in your fucking face black|I'm the realest nigga what you know about that|I'm a let my skills shine like brand new chrome|And tell them son-niggas you run with that daddy's home|I roll dolo from state to state it feels great|And in two thousand get on the stage and demonstrate|[Chorus]|Still nobody guards I stay sucker free|Still sling rhymes hard I stay puffing trees|Rollin' Dolo from state to state|Still drop the hot shit for you to pull out your crate||[Guru]|No holds barred I'm going all out|I don't think your for real I think your all mouth|So bust one for my dogs locked down|And for my real rap lovers know I got it locked down|Untill your blocked down, punks get beat down|You can't rock a party take a seat you clown|I frown upon scavengers and wannabe's|Commit atrocities upon MC's who think they heart is mean||[Chorus]|Still nobody guards I stay sucker free|Still sling rhymes hard I stay puffing trees|Rollin' Dolo from state to state|Still drop the hot shit for you to pull out your crate||[Krumbsnatcha]|Smokey gray Lexus, diamond necklace|We livin' wreckless and die for these inspectors|The four pounders, cock the name on you out-of-towners|And what, henne' filled cups peep the diamond cut|Ice, paradise, living in the thug life|Married to the game fuck a lame diggin' out your wife|Loving all these block wars do shit that's uncalled for|Make money in your spot get it locked, shoot down four|For all your ghetto revenues|Spraying through any avenue|Running I'll be grabbing you|Hog-tied and smacking you|With heaters on purpose|Hold you hostage like you was Turkish|And your pussy ass elevated gut it down your worthless|These thoughts is vivid and we talk if you live it|Rappers brag about a town but don't get respect in it|Ain't a damn shame, whats thats man's name|That got a flame to his nut|Clearing out his spot with a rusted hook|Trust me it's not this entertainment|Ask the judges that face me on the arrangement|Plus I came with, hundreds of niggas that think the same|The plastic hotter than acid to melt the brain|You know the rest manEmbed"
Guru,Where’s My Ladies?,2000,"Where’s My Ladies? Lyrics[spanish skit precedes song]||[Guru]|Whassup sweetheart?  Of course you're always lookin the part|Plus I love to see your body sihlouette in the dark|Hold me down ma, stick around ma|Cause I always got your back f'real, so how that sound ma?|It's strictly plush, wanna ride in the six with us|Get with us, kick it on some fly shit with us|I've travelled across the world|And I've unravelled the thoughts, of many pretty girls|I be the one they wanna talk to|My conversation so stimulatin, they wanna sparkle|And I could never approach you with the same old game|I know you don't wanna hook up, with the same old lame|You know my voice, you know my name|From, Brooklyn to Spain, always tight when I'm hookin a dame|I like brains and beauty, your total package may move me|If you choose me then it's only my duty|[Chorus: Big Shug]|To all my ladies, to all my mamies|To all my sugars, I said where you at?|To all my sugars, to all my sweeties|To all my honies, I said where you at?||[Big Shug]|Hey mami, let's swing an episode|You upon your back or your toes, near your earlobes|Now your middle exposin ecstasy|I'm just happier the fact that you layin here next to me|Let's take a trip on the low to Acapulco|To see the pretty women with the sexy toes|I got a fetish for your toes girl, plus behind closed doors|You're hot and sexy, like a showgirl|I heard you stretch that body like plastic|Bring it on baby, let me peep the ass(?)tastics|No need to sweat you, already been chosen|I could be no harder if my whole body was frozen|I'ma rub you down with body butter|If you feelin that scratch your name in my back|I'ma do what Shug, got to do, and I|Promise you that I cum, way after you, after you||[Chorus]|You might also like[Chorus] - w/ Shug speaking||[Shug]|Get your dough right..|Get your flows tight..|Get your toes tight..|Aight?  Heheh|Get your dough right..|Get your flows tight..|Get your toes tight..|Aight?||[more of Spanish skit continues]||Prod. Dj PremierEmbed"
Guru,The Traveler,1995,"The Traveler LyricsSomethin to motivate to|Somethin to motivate you|The more travellin I do|The more wise I become||I'm the traveler, I go place to place|They see my face, then I'm gone|I'm the traveler, I go place to place|They see my face, then I'm gone||Yes the traveler, always on the move (keep it movin baby)|Makin power moves, devourin the grooves|Goin, city to city with the illest force (aiyyo)|Spannin the glove like Wild World of Sports|I go to Japan, with plans to slam (aight)|I go to Spain and England, with knowledge to bring them|(crazy knowledge) I go to Holland, and then to Germany|You better learn to see I'll be here for eternity (a long time)|I go to Switzerland and travel to Sweden|And give the real heads jewels that they needin (droppin jewels)|I go to Italy and also to France|With the chance to enhance the dance (c'mon)|I tore up mad spots doin shows all over|I wreck the stage, with East coast flavor (East coast)|But I go out West too, and build with my peoples (true)|Some can't conceive how I do what I do|I'm the traveler, I go place to place|They see my face, then I'm gone|I'm the traveler, I go place to place|They see my face, then I'm gone||I'm the traveler, I go place to place|They see my face, then I'm gone|I'm the traveler, I go place to place|They see my face, then I'm gone||Around the world and back yo, the steelo is fat yo (huge)|From blocks to continents, with mad impact (SMASH)|I got it like that, ringin bells in the street|Midwest to Down South, I turn it out, kapeesh? (you understand?)|Wherever I go, they give it up (uh-huh)|They wanna see me on the stage when I rip it up (rip it up)|Uptown, downtown, Crooklyn, Queens, Strong Island|Bronx, Shaolin, New Jersey, the brothers know I'm worthy (right)|Got to get the dough, got to run the show|My mental pops the topics when it's time to flow (word)|With expertise, I release more techniques than 1200|Style's more than a 100 (mad styles) yes I run it|More game than a little, MC's dribble from the mouth when I hit|(uh-huh) The fuse is lit, makin your whole crew split|No myth (word), yeah|I'm whippin evil everywhere, ratification severely severe|(aight) So clearly you hear|Original aspects unlimited, significant thoughts|That make me different than (different than)|Most men who play the edge too close|And while they fall, I fill halls coast to coast (everywhere)|The dressing rooms I roam in is the scent of blessings (boom)|Soon as we rockets to the next spot to wreck em|I put the pure in the store, I got the cure (c'mon)|Like a doc-tor, switchin from planes, to helicopters|MC's with your fake scowls, you smell foul, so I drop ya|(you stink) And then I walked away with your propers (allathat)|Of course I had stop ya|See now you lost your spot ta.. the traveler|You might also like..||Makin it rightEmbed"
