rapper,song,year,lyrics
BJ the Chicago Kid,Woman’s World,2016,"Woman’s World Lyrics[Chorus]|This is a woman’s world|This is a woman’s world|I know you heard that this is a man’s world|But this is a woman’s world||[Verse 1]|Money just don’t compare|Far more valuable than a house made of gold||[Pre-Chorus]|Rareness and a beauty just a few qualities|Stand on your own two feet always proud to be|Strength when I’m weak baby, truth is|God knew what he was doing|[Chorus]|This is a woman’s world|This is a woman’s world|I know you heard that this is a man’s world|But this is a woman’s world||[Verse 2]|Let’s talk about the power|The power of a woman|Tell me who can give life to a baby boy and turn him in to a man||[Pre-Chorus]|Rareness and a beauty just a few qualities|Stand on your own two feet always proud to be|Strength when I’m weak baby, truth is|God knew what he was doing||[Chorus]|This is a woman’s world|This is a woman’s world|I know you heard that this is a man’s world|But this is a woman’s world||[Bridge]|Show me a man|A powerful man|I will show you a strong woman behind him|Search far as you can and you’ll understand|That in the end this is a woman’s worldYou might also likeEmbed"
BJ the Chicago Kid,It’s True,2014,"It’s True Lyrics[Verse 1: BJ The Chicago Kid]|First Imma start with my nigga Al Mac|The first real nigga I lost|Even though he used to gang bang|Would never live to see his chain swing|But that's the Jesus piece loss|Cause he would have rocked it well|But instead he rocked that hair full of braids|Braided by his girl Leecy|Went to Simeon, nigga had game kinda cold|Never kill the soul|So we never had a problem with thinking this ever getting known|Living life like it never would happen|Shit, niggas dying like life really going full circle|Thought we was gonna live to see it all|Till that day that he died on a head-on collision with a motorcycle|[Hook: BJ The Chicago Kid]|It's true, cool niggas die too|Yeah nigga, It's true, cool niggas die too|It could happen to me, it could happen to you|But yeah It's true||[Verse 2: BJ The Chicago Kid]|I met Jamico when I went to high-school|They stayed around the corner but shit, I never knew|Me and Kisel Ken in the basement playing drums, making music|While she fussy yelling down the stairs|“I’m on the phone you losers!”|I remember late for school every morning thirsty for that mickey d's|When I know when the death of a mother matured him very quickly|So we go fast forward school graduated|Went to college got married|They had a pretty little girl but the world couldn't make her tardy|He died from a seizure at her daughter's birthday party||[Hook]|It's true, cool niggas die too|Yeah nigga, It's true, cool niggas die too|It could happen to me, it could happen to you|But yeah It's true|[Verse 3: ScHoolboy Q]|Blue chucks, swing Glocks, they're both in my pants|I'm a gangster I can do no wrong|Fuck with the lights on and say I love you baby|Cause tomorrow may not make it to me|I got a kilo and a seven series when a crown went crack. nigga|I bet the gun sale plat, oh|ATF be on that sucker shit|They hate a black nigga with getting money's involved|Got an ounce in my draws|I just wanna live forever my nigga|Took the blue pill, crack the axillae|If Q said it then you know that shit's real|Pistol grip up on my lap all times|I used to drive a Honda with the dimes inside|Now drive by is by the lost that kill bay base kids|So the gun is who my role model is, Live the script in the Benz|Look, I'm never half of my steppin', i never knock with my weapon|So you'll get got in a second like|You might also like[Hook]|It's true, cool niggas die too|Yeah nigga, It's true, cool niggas die too|It could happen to me, it could happen to you|But yeah It's true||[Outro: BJ The Chicago Kid]|Alright man, just for a few seconds|If you got somebody that you lost it was vital to your life|And you feel like you really got a guardian angel right now|I mean, yes I say man, you mean, [?] at the same time, yeah|Get ready|1, 2, 3, go|Somebody lost a mother, father|1, 2, 3, go|A brother, sister, cousin, best friend|1, 2, 3, go5Embed"
BJ the Chicago Kid,Falling on My Face,2016,Falling on My Face Lyrics[Verse 1]|Since I can’t cry I'mma let the song cry|'Cause it’s hard for me to sing when they come from my eyes|Since I can’t die I'mma lay my head down|And just wait for this dark night to fade into a sunrise|And this hand that I’m feeling is pulling me deep|So deep that I can’t breathe||[Hook]|'Cause I can’t erase all my mistakes|I’m just a man who falls on his face|Servants and kings have all felt this pain|By now I should be sick of falling on my face|Falling on my face|Falling on my face|Falling on my face|[Verse 2]|Feel like I can’t win so I'mma throw my hands up|'Cause every time I get close something mess up|Imagine being in hell looking up at heaven|And just saying if I can get there it will make it better|But this hand that I’m feeling is pulling me deep|So deep that I can’t breathe||[Hook]|'Cause I can’t erase all my mistakes|I’m just a man who falls on his face|Servants and kings have all felt this pain|By now I should be sick of falling on my face|Falling on my face|Falling on my face|Falling on my face||[Bridge]|No one to blame I’ll take the shame|Every stone that needs to be thrown throw my way|Sometimes the best lesson are learned when you know|And you find your way when there’s nowhere else to go|Now that I know||[Hook]|'Cause I can’t erase all my mistakes|I’m just a man who falls on his face|Servants and kings have all felt this pain|By now I should be sick of falling on my face|Falling on my face|Falling on my face|Falling on my faceYou might also likeEmbed
BJ the Chicago Kid,Time Today,2019,"Time Today Lyrics[Verse 1]|My body all over your body, babe|If you want, we can roll up and pour up some Hennessy, oh-oh|Anything you want, I got it right here, yeah|So bring that body here||[Pre-Chorus]|Come ride it like you got keys|Girl, pull up on me (Skrrt, skrrt, skrrt, skrrt)|Thighs are tailor-made, make that V for me|[Chorus]|I got time today-ay, yeah|I got time today-ay, yeah|Lead me to the spot, I'll lick every drop|I’ll be dippin' in your honeypot, throw away the clock|'Cause I got time today-ay, yeah|I got time today-ay, yeah|I got time today, yeah, yeah||[Verse 2]|Brown sugar and honey is all I see, oh babe|Let me dive in (Dive in)|Let me have it (Oh-oh)|Put me in my place, sit it on my face||[Pre-Chorus]|Come ride it like you got keys|Girl, pull up on me (Skrrt, skrrt, skrrt, skrrt, on me)|Thighs are tailor-made, make that V for me (V for me, yeah)||[Chorus]|I got time today-ay, yeah|I got time today, yeah, ooh-ooh-ooh-woah-woah-woah|Lead me to the spot, I’ll lick every drop (Baby, baby, baby baby)|I'll be dippin' in your honeypot, throw away the clock (Clock, baby)|'Cause I got time today, yeah|I got time today, yeah|I got time today, yeah, yeah|You might also like[Outro]|Ooh, ooh, ooh|Ooh, oh, baby|Ooh, ooh, baby|Oh, ohEmbed"
BJ the Chicago Kid,Jeremiah / World Needs More Love,2016,"Jeremiah / World Needs More Love LyricsPart 1: ""Jeremiah""||[Verse 1]|The sun still shinin' bright|And the moon still glows at night, yea|But it don’t make me all right|To know another one’s holding you tight||[Chorus]|And it burns real deep (eeh)|Said it burns real deep|Jeremiah said it’s just like fire, yea|Said it burns real deep|[Verse 2]|The stars still shine at night|Reminds of the look in your beautiful eyes|Sometimes I stare up to the sky yea (yes I do)|Knowing somewhere you seeing the same sky|But you ain’t with me||[Chorus]|And it burns real deep (eeh)|Said it burns real deep|Jeremiah said it’s just like fire, yea|Said it burns real deep||[Musical Interlude]|Just in case you were wondering what Jeremiah I'm speaking of...not the singer, but, uh, the prophet from the Bible. Called to be a prophet at a young age, it caused fear in his heart to speak what the Lord gave him to say. But God told him, ""you're not a boy, you're a prophet.""...So pretty much fear not, know what I mean? So whatever he had to say for that day...the feeling that he had then, I have right now||[Chorus]|And it burns real deep (eeh)|Said it burns real deep|Jeremiah said it’s just like fire, yea|Said it burns real deep||[Bridge]|Girl I love you|Yes, I still love you|(Yes I do)|Always love you|(Always love you)|Forever love you|(Forever love you)|You might also likePart 2: ""World Needs More Love""|Since God is love|The whole world needs more loveEmbed"
BJ the Chicago Kid,Can’t Hold My Liquor / It’s True,2014,"Can’t Hold My Liquor / It’s True Lyrics[Part 1: Can't Hold My Liquor]|[Hook: Justin Vernon] (x2)|I can hold my liquor|But this man can’t handle his weed|Dark and lonely now|On Chicago, south of town|I'm on to Indiana|I heard it in the radio now||[Verse: BJ The Chicago Kid]|3 cups of hen and I'm on one|Came with one bitch but want all of 'em|Let's ball or somthin'|(Shit, what they lip read?)|My dick and balls or somethin'|(America was built off lies, sex, and money)|And 12K years later, that's the same exact shit here for me|(Aww this thick broad right here I'm tryna)|Break, break down|Cause this liquor breaking me on down|[Hook] (x2)|[Breakdown]|From Long Beach, California|Mister Jairus J.Mo Mozee|Mozee|[Hook] (x2)|[Part 2: It's True]||[Verse 1: BJ The Chicago Kid]|First Imma start with my nigga Al Mac|The first real nigga I lost|Even though he used to gang bang|Would never live to see his chain swing|But that's the Jesus piece loss|Cause he would have rocked it well|But instead he rocked that hair full of braids|Braided by his girl Leecy|Went to Simeon, nigga had game kinda cold|Never killed a soul|So we never had a problem with thinking this ever getting known|Living life like it never would happen|Shit, niggas dying like life really going full circle|Thought we was gonna live to see it all|Till that day that he died on a head-on collision with a motorcycle|You might also like[Hook: BJ The Chicago Kid]|It's true, cool niggas die too|Yeah nigga, It's true, cool niggas die too|It could happen to me, it could happen to you|But yeah It's true||[Verse 2: BJ The Chicago Kid]|I met Jamico when I went to high-school|They stayed around the corner but shit, I never knew|Me and Kisel Ken in the basement playing drums, making music|While she fussy yelling down the stairs|""I'm on the phone you losers!""|I remember late for school every morning thirsty for that mickey d's|Not knowin the death of a mother matured him very quickly|So we go fast forward school graduated|Went to college got married|They had a pretty little girl but the world couldn't make her tardy|He died from a seizure at her daughter's birthday party||[Hook: BJ The Chicago Kid]|It's true, cool niggas die too|Yeah nigga, It's true, cool niggas die too|It could happen to me, it could happen to you|But yeah It's true|[Verse 3: ScHoolboy Q]|Blue cHucks, swing Glocks, tHey're both in my pants|I'm a gangster I can do no wrong|Fuck witH the ligHts on tell you I love you baby|Cuz tomorrow may not make it to me|I got a kilo and a seven series wHen a crown went crack nigga|I bet the gun sale plat, oh|ATF be on tHat sucker sHit|THey Hate a black nigga witH getting money's involved|Got an ounce in my draws|I just wanna live forever my nigga|Took the blue pill, crack the Act seal|If Q said it then you know that sHit's real|Pistol grip pump on my lap all times|I used to drive a Hyundai with the dimes inside|Now drive by is by the lost tHat kill bay base kids|So tHe gun is wHo my role model is, the illest crip in the biz|Look, I'm never Half of my steppin', I never not witH my weapon|So you'll get got in a second like|[Hook: BJ The Chicago Kid]|It's true, cool niggas die too|Yeah nigga, It's true, cool niggas die too|It could happen to me, it could happen to you|But yeah It's true||[Outro: BJ The Chicago Kid]|Alright man, just for a few seconds|If you got somebody that you lost it was vital to your life|And you feel like you really got a guardian angel right now|I mean, yes I say man, you mean, [?] at the same time, yeah|Get ready|1, 2, 3, go|Somebody lost a mother, father|1, 2, 3, go|A brother, sister, cousin, best friend|1, 2, 3, go5Embed"
BJ the Chicago Kid,Fly Girl Get ’Em,2012,"Fly Girl Get ’Em Lyrics[Intro: B.J The Chicago Kid]|I see you trying to diguise that uh, potential|I see you trying to downplay all that sexiness|I see you, haha, ah||[Verse 1: B.J The Chicago Kid]|She put her hair up in a ponytail|No make-up on her face|A wrinkled t-shirt and some jogging pants|Her Air Max, she never lace|And as she open her door|And says ""hello"" to the world|No, she's not insecure|No, no, no, no, no, no, no, no, no, no|And still fly-er than them other girls|[Hook: B.J The Chicago Kid]|And I just say ""fly girl get 'em""|Go ahead, assassinate 'em|I just yell ""fly girl get 'em""|Go ahead and make your way||[Verse 2: B.J The Chicago Kid]|Yeah, she's the queen of all the simple things|The simple things in life|But yet, she'll work harder|Than you've ever seen for her kid|The perfect kind of wife|So when she open her door|Baby, baby, baby, hah|And says ""hello"" to the world|No, she's not insecure, oh|But still fly-er than them other girls||[Hook: B.J The Chicago Kid]|But I just yell ""fly girl get 'em""|Go ahead, assassinate 'em|I just say ""fly girl get 'em|Get 'em, get 'em""|Go ahead and make your way||[Outro: B.J The Chicago Kid]|Baby, baby, baby, baby|Trying to act like them toes ain't pretty|I like that smile, don't kill me, I see youYou might also like3Embed"
BJ the Chicago Kid,Sex Is The Best Breakfast,2012,"Sex Is The Best Breakfast Lyrics[Intro]|Hey Girl|Just the smallest thought of you|Makes me wanna go all night long||[Verse 1]|When you need my lovin' girl|You know imma' give it to you|Just the way you like it girl|Cause I can do your body so right|And I'm never too far away|Never far away from you|Cause girl ill even take a flight|[Pre-Hook]|But now that your here no more hoping and wishin' (wishin)|I got what I've been missin'|I can tell your body's been yearning|But my body's been calling for you baby, baby|I want you to spend the night with me||[Hook]|Cause in the morning|I wanna lick my lips and still taste you babe (taste you babe)|Plus I'm already horny|And since I'm already ready so lets get it babe (get it baby)|Cause we all know|Sex yeah is the best breakfast (ooh)|Sex yeah is the best breakfast (ooh)|Sex yeah is the best breakfastYou might also like2Embed"
BJ the Chicago Kid,Close,2019,"Close Lyrics[Verse 1]|I don't know who's living in my body (In my body)|'Cause I don't even recognize a thing about it|It don't even matter, I'm just glad I got into the party (To the party)|So I could see my music in your body (In your body)|'Cause you're the only outta everybody (Everybody)|To do with all my ways, I know I got some ways (Ways)|But I control the flame, so baby, you should stay (You should stay)|Right here with me (Right here)||[Pre-Chorus]|It could be a room full of niggas, just stay by my side (Stay by my side)|I'm looking how the whole world is searching but I got mine (I got mine)|It's emotional, uncontrollable, all I think about is you (About)|And if the tears wanna flood your gates (Your gates)|[Chorus]|Let the water flow (Flow)|Just let it fall off of your face|'Cause I never thought that I would hear you say|I just can't breathe without my baby|Ooh, you're my baby, so come on, kiss up on me|As we dance close|Come and kiss up on me slow|As we dance close||[Verse 2]|I don't even really care who knows it (Care who knows it)|But just keep me there, keep me in the moment|I done seen a lot of things, but girl, I swear your spirit glowin' (Spirit glowin')|The way we going got you out of body (Out of body)|'Cause you the only out of everybody (Everybody)|Who gon' go out of the way to show me all the ways (Show me all the ways)|Now you control the flame|Girl, I just wanna stay right here with you (Right here)||[Pre-Chorus]|'Cause it could be a room full of niggas, you stay by my side (Stay by my side)|I'm looking how the whole world is searching but I got mine (Yeah)|It's emotional, uncontrollable, all I think about is you (Is you)|And if the tears wanna flood your gates (Your gates)|You might also like[Chorus]|Let the water flow|Just let it fall off of your face|'Cause I never thought that I would hear you say|I just can't breathe without my baby|Ooh, you're my baby, so come on, kiss up on me|As we dance close|Come and kiss up on me slow|As we dance close|Baby, as we|As we dance close|Come and kiss up on me slow|As we dance||[Outro]|Just let it fall off of your face|'Cause I never thought that I would hear you say|I just can't breathe without my baby|Ooh, you're my baby (Oh), so come on, kiss up on me|As we dance close (Come on, kiss up on me, baby)|Come and kiss up on me slow (Yeah)|As we dance close (Yeah, yeah, yeah, yeah)|As we dance close (Yeah, yeah, yeah, yeah)|Come and kiss up on me slow (Come on, kiss up on me, baby)|As we dance slow (Yeah, yeah, yeah, yeah)Embed"
BJ the Chicago Kid,Wait Til the Morning,2016,"Wait Til the Morning Lyrics[Verse 1:]|Sitting on the front porch thinking about what happened|And how it all went down that shit was crazy|But you know I can’t afford to lose my lady|But you know lately we been going crazy|But you know we’re bigger than any of this|And you know that we ain’t ready to split|Am I wrong for thinking it’ll all go away or you could just carry on like you didn’t see my face||[Pre Hook:]|I’m tryna fix it all|You tryna tell it all|Could we just hold this off and wait till the morning|I know I did her wrong|But you tryna cut us off|Can we just hold this off|And wait till the morning|[Hook:]|Wait till the morning|(I know you gone tell her)|Wait till the morning|(I know you gone tell her)|Wait till the morning|(I know you gone tell her)|Wait till the morning||[Verse 2:]|I gotta tell her though I’m not bold enough|Even though I know I’m old enough|Loving her like I did before just ain’t enough|Only a fool would do the same thing|So I’m gonna call that place that I know she like|Tell em to hook it up hop in my truck every red light’s a green light|Then I pull up run up to the door had to be about midnight|And I knew what it was when that phone rang||[Pre Hook:]|I’m tryna fix it all|You tryna tell it all|Could we just hold this off and wait till the morning|I know I did her wrong|But you tryna cut us off|Can we just hold this off|And wait till the morning|You might also like[Hook:]|Wait till the morning|(I know you gone tell her)|Wait till the morning|(I know you gone tell her)|Wait till the morning|(I know you gone tell her)|Wait till the morning|I just need another night to make love to her like my wife||[Bridge:]|I know you loyal|To your girl though|But I love her|No more undercover|She my baby|And you her best friend|I know my name ain’t worth more than dirt right now but please listen||Please don’t tell her tonight|Please don’t tell her tonight|(wait till the morning)|Please don’t tell her tonight|Please don’t tell her tonight|(wait till the morning)|Please don’t tell her||I know you can’t|(wait till the morning)||Ring, ring, ring, ring|Ring, ring, ring, ring|Right  now you not answering your phone|And I got to talk to you||All I ask of you|Is just don’t lie to me|Just don’t lie to me|All I ask of you|Is just don’t lie to me|Just don’t lie to me|I’ve given you my heart|I’ve given my soul|So just don’t lie|I’ve given you every part of me|So just don’t lie to meEmbed"
BJ the Chicago Kid,Real Love Never Dies,2014,"Real Love Never Dies Lyrics[Produced by James Brown]||[Verse 1]|You can talk all your shit while you’re with him|But girl I know that you ain’t happy with him|Cause baby, real love never dies|You can act all you want, you deserve an award|But soon you gon’ learn now that love ain’t no toy|Cause baby that real love never dies||[Bridge 1]|Your heart just keeps beatin, beatin, beatin, beatin, beatin’, beatin’, beatin’|Put a bandaid on you're bleedin’, bleedin’, bleedin’, bleedin’, bleedin’, bleedin’|Baby, baby, real love never dies, oh yea|[Verse 2]|Girl I remember the day that I saw you I knew I|(I knew I wanted to have you)|And I had this feeling that this thing was gonna be|More than just one night (more like forever)|I never thought I’d be so alone, your love and I ain’t got it, I’m an addict, yea|Now I don’t know what to do cause I never had a sliver of any kind of addiction||[Bridge 2]|So can somebody call me a cab (give me rehab), yea, yea|Can somebody call me a cab, yea (give me rehab)|We ain’t got much time left|Cause the ground is shakin’ clouds is moving|People dyin’, we still…|Earth is dyin’, lovers crying|What are we choosing? We just|We just keep runnin’ away-ay-ay|While this is going on|We just keep runnin’ away, runnin’ away, runnin’ away|Yea, runnin’ away from love, yea|YeaYou might also like4Embed"
BJ the Chicago Kid,Good Karma,2014,"Good Karma Lyrics[Verse 1]|I wanna date all of y'all|Kiss you on the forehead 'fore you go to bed|Tell you tomorrow girl we're hitting the mall|Problem solved|Lost a few pounds, need a new fit|Got a new man, got a new whip|Got a new life now you the new shit|Wish I could make love to all of y'all|Do it to you real good like you never had|Making your mattress mad|If the walls could talk|They would call the law|Tell it all, tell it all|[Hook]|Heard you've been going through the worst|You had this coming|Well I'm not Mr fix the hurt|I'm just good karma, I'm just good karma|Heard the world's been getting on your nerves|You had this coming|Well I'm not Mr. fix the hurt|I'm just good karma, take this good karma||[Verse 2]|I hope I reach all of y'all|Whether in the dorm room or the break room or the radio in your car|Let it touch your heart|Close you eyes, take a deep breath|Picture me, touching you|Doing what you want me to|I wanna get all of y'all|In the same place on the same day|At the same time girl I ain't lying|If the walls could talk|They would call the law|And tell it all, yeah||[Hook]|You might also like[Break]|You know this is just procedure baby, you really deserve this|(You deserve everything, yeah)|You just reaping what you sewed, this is all for you baby, all for you|Karma comes in a lot of ways, and you just happen to be looking at one of 'em. So baby please, close your eyes||[Hook]3Embed"
BJ the Chicago Kid,Worryin’ Bout Me,2019,"Worryin’ Bout Me Lyrics[Intro]|C Gutta, C Gutta||[Chorus: BJ the Chicago Kid]|Worryin' 'bout me ain't never made you no money (Money)|Worryin' 'bout me ain't never made you no money|Yeah, I got a bag, I know you mad though|But worryin' 'bout me, ain't never made you no money|Worryin' 'bout me ain't never made you no money (Money)|Worryin' 'bout me ain't never made you no money|Yeah, I got a bag, I know you mad though|But worryin' 'bout me, ain't never made you no money (Woo)|[Verse 1: BJ the Chicago Kid]|Ha-ha, I'm laughin', ha-ha|Every time you in the place, I see hate in your eye (Hate in your eye)|Yeah-yeah, I know it ain't your birthday, but I got a surprise ('Prise)|So I knew I had to tell you when I saw you on sight (Tell you when I saw, oh-oh)||[Pre-Chorus: BJ the Chicago Kid]|Stay in your lane (Lane), stay in your lane (Lane)|I'm on your brain, it's strange (Strange)|They wouldn't know my name (Name)|If it wasn't for the fame (Yeah)|Ha-ha, still laughin', ha-ha|The nerve of you niggas tryna fuck up my high|Adios||[Chorus: BJ the Chicago Kid & Offset]|Worryin' 'bout me ain't never made you no money (Money)|Worryin' 'bout me ain't never made you no money|Yeah, I got a bag, I know you mad though|But worryin' 'bout me, ain't never made you no money|Worryin' 'bout me ain't never made you no money (Money)|Worryin' 'bout me ain't never made you no money|Yeah, I got a bag, I know you mad though (Woo)|But worryin' 'bout me, ain't never made you no money|(Woo, woo, Offset!)|You might also like[Verse 2: Offset]|Hop in the coupe, in my city [? 1:38] (*Beep, beep*)|Give my grandma fifty thousand, she need it (Grandma)|If the bitch actin' crazy, the bitch get deleted (Bye)|Find it amazin', I made it, I made it (Amazin')|Ice on my chest while I'm drivin' the Demon (Ice)|In the private jet, bitch eatin' steak in the winter (Phew)|My luggage Gucci, I'm cheatin' on Fendi (Gucci)|Her nigga like Boosie, bitch bad or trendin' (Hood)|The coupe is red and ruby (Red)|Somewhere ducked off eatin' sushi (Sushi)|Go buy lil' mama some Gucci (Lil' mama)|My wrist is water like jacuzzi (Water)|I get the money 'cause I choose it (Money)|Scars on me, couple bruises (Scars)|Don't worry 'bout me 'cause God got me (Woo)|And I know my life is kinda ruthless (Woo)|Gotta run to the sack, nigga, take you a loss (Go, vroom, vroom)|Pull up in 'Rarri, the engine, the backend (Skrrt), I take off the hat|Got me a sack, that's a fact, Maybach matte|Stack, stack, I put that shit back (Put that shit back)|Me and these racks go way back, like Cat in the Hat (Rack, racks)|Give me the wave back (Hey)||[Chorus: BJ the Chicago Kid]|Worryin' 'bout me ain't never made you no money (Money)|Worryin' 'bout me ain't never made you no money|Yeah, I got a bag, I know you mad though|But worryin' 'bout me, ain't never made you no money|[Verse 3: BJ the Chicago Kid]|Come to me about this and that|The only difference between false and facts (False and facts)|Is that you niggas never where I'm at (Where I'm at)|And gettin' close, we ain't havin' that (Ooh, woah)|My mind's on my money, and my money's always on my mind|Either love me or||[Pre-Chorus: BJ the Chicago Kid]|Stay in your lane (Lane), stay in your lane (Lane)|I'm on your brain, it's strange (Strange)|They wouldn't know my name (Name)|If it wasn't for the fame (Yeah)|Ha-ha, still laughin', ha-ha|The nerve of you niggas tryna fuck up my high|Adios||[Chorus: BJ the Chicago Kid]|Worryin' 'bout me ain't never made you no money (Money)|Worryin' 'bout me ain't never made you no money|Yeah, I got a bag, I know you mad though|But worryin' 'bout me, ain't never made you no money||[Outro: BJ the Chicago Kid]|Worryin' 'bout me ain't never made you no money|(Made you no money, babe)|Worryin' 'bout me ain't never made you no money|Yeah, I got a bag, I know you mad though (Oh-oh)|But worryin' 'bout me, ain't never made you no moneyEmbed"
BJ the Chicago Kid,Man Down,2015,"Man Down Lyrics[Bridge]|Shoulda known I was coming with it|It’s right here, nigga|If you want it, you can come and get it|I got it on me, yeah|I got everybody talkin' 'bout it|I got it on me||[Chorus]|Man down, nigga, band down|Man down, nigga, band down|Band down, nigga, man down|Band down, nigga man down|Listen up to what I say|Betta get outta my way|I ain’t got no time to play|Move and get outta my way|Man down, nigga, band down|Man down, nigga, band down|Band down, nigga, man down|Band down, nigga man down|[Verse 1]|You can fuck wit me and my niggas|Pay attention we can show you how to get it|Been nice just a lil nigga yeah I know it been a minute|Still got it don’t forget it||[Bridge]|If you want it, you can come and get|I got it on me, yeah|I got everybody talkin' 'bout it|I got it on me|If you want it, you can come and get|I got it on me, yeah|I got everybody talkin' 'bout it|I got it on me||[Chorus]|Man down, nigga, band down|Man down, nigga, band down|Band down, nigga, man down|Band down, nigga man down|Listen up to what I say|Betta get outta my way|I ain’t got no time to play|Move and get outta my way|Man down, nigga, band down|Man down, nigga, band down|Band down, nigga, man down|Band down, nigga man down|Listen up to what I say|Betta get outta my way|I ain’t got no time to play|Move and get outta my way|You might also like[Verse 2]|Stayin' up 'til the sunrise|Won’t stop 'til I get mine|Smoke weed to get my mind right|We gettin' paper get it jumping in the night time|Sometimes I’m rollin' on ex|Sometimes I wear all of my chains on my neck|Fuck who, then ask 'em what’s next|Straight to a check, what the fuck you expect?|What the fuck you expect||[Bridge]|If you want it, you can come and get|I got it on me, yeah|I got everybody talkin' 'bout it|I got it on me3Embed"
BJ the Chicago Kid,Soul Of A Woman,2014,"Soul Of A Woman Lyrics[Produced by Jairus ‘J-Mo’ Mozee]||[Intro]|How many of y'all out there know about the soul of a woman?|I'm not talkin' 'bout a soul, soul, I'm talking 'bout, hah|How many of you really know about the soul of a woman|What makes her tick and toc, and things combined to make her to woman she is today, for you, for me. Listen||[Verse 1]|You get your smile from your mom|You kinda walk like your auntie|Daddy girl, you hate the drama|But you get your dimples from your granny|Like a queen girl you got swag|But all the other girls they hate that|You're strong like your grand daddy|Nothing's perfect but you make me happy|[Pre-Hook]|Cause girl you, got that fire burnin' down in my soul|With you, by my side feels like I'll never grow old||[Hook] (x2)|I'm talking 'bout the soul of a woman|So good to see|That it feels so good to be loved by you|And a wonderful place to be||[Verse 2]|You learn to cook from your granny|But you're gettin' mad like your auntie|Home remedies from your mom|But she get 'em all from your granny|Your my queen so you got swag|But all the other girls they hate that|You're strong like your grand daddy|Nothing's perfect but you make me happy||[Pre-Hook] + [Hook] (x2)||[Interlude]|Yeah|It's a great honor and a pleasure|To introduce to you tonight|On guitar|Our very own|J-MoYou might also like2Embed"
BJ the Chicago Kid,"Going Once, Going Twice",2018,"Going Once, Going Twice Lyrics[Verse 1]|She can be whatever you want her to be|I'm saying lord knows|She done showed your boy a whole lot things I done never seen|Sex, drugs, and rock 'n roll you know she can't turn it down|So to any man that wants you|He can have you now||[Chorus 1]|She like to party, have a good time, ain't nothing wrong|She control the vie, play all her favorite songs|But when she roll up, put something in her cup|Don't you be scared 'cause she don't give a fuck|'Cause her hair's hanging down|'Cause she know her body right|Plus what she's on|She could go all night|She's really what you want|Dog she's just your type|I'm just trying to change my life|Going once and going twice|[Verse 2]|I know you've seen a lot of girls but she's the one you want|She can sex you up, cook a meal, and pay the bills|All while she's on the phone|She may talk a lot of shit|But on the inside she really ain't tough, no|I can help her pack her stuff|Hell I'll even rent the truck||[Chorus 1]|She like to party, have a good time, ain't nothing wrong|She control the vie, play all her favorite songs|But when she roll up, put something in her cup|Don't you be scared 'cause she don't give a fuck|'Cause her hair's hanging down|'Cause she know her body right|Plus what she's on|She could go all night|She's really what you want|Dog she's just your type|I'm just trying to change my life|Going once and going twice||[Bridge 1]|Oh, I found me a new one|And she bad, so bad|She bad, so bad|Treats me better|So much better|Treats me better|So much better than you|You might also like[Bridge 2]|Oh, I found me a good one|And she bad, so bad|She bad, so bad|Treats me better|So much better|Treats me better than you||[Chorus 2]|She like to party, have a good time, ain't nothing wrong|She control the vie, play all her favorite songs|But when she roll up, put something in her cup|Don't you be scared cause she don't give a fuck|'Cause her hair's hanging down|'Cause she know her body right|Plus what she's on|She could go all night|She's really what you want|Dog she's just your type|Don't you be scared 'cause she don't give a fuck|She like to party, have a good time, ain't nothing wrong|She control the vie, playing all her favorite songs|But when she roll up, put something in her cup|Don't you be scared 'cause she don't give a fuck|Cause her hair's hanging down|Cause she know her body right|Plus what she's on|She could go all night|She's really what you want|Dog she's just your type|I'm just trying to change my life|Going once and going twice2Embed"
